year	qe_score	anchor_sim	twi	english
2022	0.6650	0.5526	COVID-19 ho aduro a yɛde wɔ paneɛ a yɛfrɛ no AstraZeneca dodoɔ mpem ahansia (600,000 doses) a yɛde hyɛɛ aseɛ wɔ Ɔbɛnem bosome mu wɔ afe 2021 mu no, ɛduruu Obubuo bosome da a ɛtɔ so nwɔtwe no, na nnipa ɔpepem mmienu ne mpem ahanum (2.5 million persons) na awɔ wɔn paneɛ a ɛdi kan. Seesei, nnipa a wɔadi boro mfeɛ dunwɔtwe a apemfoɔ nka ho bi no paneɛwɔ gu so rekɔ so wɔ mantam dunsia no nyinaa mu (all 16 regions) wɔ mansini ahanu ne aduosia baako (261 districts) mu wɔ ɔman yi afanan nyinaa.	The rollout of the COVID-19 vaccine, which commenced in March 2021 with an initial 600,000 doses of the Astrazeneca vaccine, stands at over 2.5 million th persons, with each person getting at least one dose, as at 8 November, 2021. Vaccination targeting persons 18 years and above excluding pregnant women is currently ongoing in all 16 regions and 261 districts across the country.
2022	0.6460	0.7607	Mpontuo ho nhyehyɛeɛ ahodoɔ a ɛdidi soɔ yi ne Nhyehyɛeɛ foforɔ yi nnyinasoɔ: Ghanaman yi Daakye mu Mpontuo Botaeɛ (Long-Term National Development Framework - Ghanal100), Sikasɛm ne Asetenam Mpontuo Nhyehyɛeɛ Ahodoɔ (Coordinated Programme of Economic and Social Development Policies (2017-2024), Mpɛmpɛnsoɔ a Ghana nhia GhanaCOVID-19 asetɔre ne ankorankorɛ mmoa, (Ghana Beyond Aid) ɛnna nnwuma nkanyan ho mmoa (GhanaCARES).	The new Framework is anchored on the long-Term National Development Framework (Ghana@100), Coordinated Programme of Economic and Social Development Policies (2017-2024), Ghana Beyond Aid Agenda and Strategy, and Ghana COVID-19 Alleviation and Revitalisation of Enterprises Support Programme (GhanaCARES).
2022	0.6440	0.6933	Fa-me-kwa Ntoasoɔ Sukuukorɔ yi yɛ Aban nhyehyɛeɛ foforɔ a Ɔmanpanin Nana Akuffo-Addo aban de puee edwa wɔ Ɛbɔ bosome mu wɔ afe 2017 mu sɛ JHS osukuuni biara a ɔbɛbɔ ne ho mmɔden wɔ sɔhwɛ mu no, ɔbɛnya ɛkwan wɔ Ntoasoɔ Sukuu mu akɔsua adeɛ a ɔrentua hwee.	The Free SHS (Free Senior High School) policy is a Government of Ghana initiative introduced by the President Nana Akuffo-Addo administration in September 2017 that guarantees free access to SHS education for any accademically qualified JHS student.
2022	0.6343	0.7022	Mansini Baako Afididwuma Baako (1D1F) ahodoɔ ahanu aduɔson nwɔtwe (278 1D1F) a ɛwɔ mantam ahodoɔ no mu na ɛdidi soɔ yi: 1D1F dodoɔ a ɛwɔ Mantam ahodoɔ no mu Ahafo Mantam 5 Asante Mantam 54 Bono Apueeɛ Mantam 10 Bono Mantam 19 Mfinimfini Mantam 19 Apueeɛ Mantam 37 Nkran Mantam 76 Atifi Apueeɛ Mantam 3 Atifi Mantam 6 Oti Mantam 3 Savanna Mantam (Ɛserɛm) 4 Atifi Apueɛ Mantam 7 Atifi Atɔeɛ Mantam 6 Firaw Mantam 13 Atɔeɛ Mantam 11 Atɔeɛ Atifi mantam 5	The regional breakdown of the 278 1D1F projects are indicated below. Table 1: Regional Breakdown of 1D1F Projects Region Number of 1D1F Projects Ahafo Region 5 Ashanti Region 54 Bono East Region 10 Bono Region 19 Central Region 19 Eastern Region 37 Greater Accra Region 76 North-East Region 3 Northern Region 6 Oti Region 3 Savanna Region 4 Upper East Region 7 Upper West Region 6 Volta Region 13 Western Region 11 Western North Region 5
2022	0.5464	0.5091	Abosome nsia a na ɛdi kan wɔ afe 2021 mu no, ɔman yi mu adwadeɛ nyinaa mu mpontuo duruu ɔha mu nkyɛmu mmiɛnsa ne akyire pɔ mmiɛnsa (Overall real GDP averaged 3.5 %) wɔ ɛberɛ a na saa ɛberɛ korɔ no ara mu wɔ afe 2020 mu no, adwadeɛ mu mpontuo duruu ɔha mu nkyɛmu hwee ne akyire pɔ nson (0.7 % growth), Non-Oil real GDP) kɔɔ Adwadeɛ a ɛma yɛnya sika a Fango nka ho ( anim ɔha mu nkyɛmu ɛnan ne akyire pɔ nwɔtwe (4.8 %) wɔ abosome nsia a ɛdi kan wɔ afe 2021 mu, na saa ɛberɛ korɔ no ara mu wɔ afe 2020 mu no, saa sika yi kɔɔ anim ɔha mu nkyɛmu baako ne akyre pɔ baako pɛ (1.1 %), Na nneɛma boɔ-sorokɔ wɔ ɔbɔ bosome awieeɛ yɛ ɔha mu nkyɛmu (10.6 %), na saa ɛberɛ korɔ no ara wɔ afe 2020 edu ne akyire pɔ nsia mu no, na nneɛma boɔ-sorokɔ yɛ ɔha mu nkyɛmu edu ne akyire pɔ ɛnan (10.4 %), Sika dodoɔ a na aka mu a yɛhia de asɔ yɛn sikasɛm nhyehyɛeɛ mu Overall budget deficit -cash) wɔ abosome nsia a ɛdi sika nyinaa so ( kan wɔ afe 2021 mu no yɛ ɔha mu nkyɛmu nson ne akyire pɔ nson 7.7 % of GDP), na saa ɛberɛ korɔ no ara mu wɔ afe 2020 mu no, na deɛ ɛsi yɛn ani so yɛ ɔha mu nkyɛmu nson ne akyire pɔ ɛnan (7.4 % of GDP), Primary balance) Sika dodoɔ a yɛbɛhia de atua dwumadie ho ɛka ( no 2.0 % of GDP), na yɛ ɔha mu nkyɛmu mmienu ne akyire pɔ hwee ( saa ɛberɛ korɔ no ara wɔ afe 2020 mu no, na ɛyɛ ɔha mu nkyɛmu baako ne akyire pɔ nson (1.7. %), Ɛka a na ɔman no de a wode ba ɔman adwadeɛ nyinaa mu ɔha mu nkyɛmu (%age of GDP) a, ɛyɛ ɔha mu nkyɛmu aduoson nson ne akyire pɔ nson (77.7 %) wɔ Ɛbɔ bosome awieeɛ wɔ afe 2021 mu, wɔ ɛberɛ a Ɔpɛnimma bosome baa awieeɛ wɔ afe 2020 mu no, na ɛyɛ ɔha mu nkyɛmu aduoson nsia ne akyire pɔ baako (76.1 %), (Gross International Reserves) Amannɔne Sika Dodoɔ a Ɔman no wɔ nso kɔduruu Amɛrika sika ɔpepepem dubaako ne ɔpepem aduanan US$11.44 billion) wɔ Ɔsanaa bosome awieeɛ wɔ afe 2021 mu, ɛnan ( a ɛbɛtumi akra nneɛma abosome enum ne nnanu na wode toto Ɔpɛnimma bosome awieeɛ wɔ afe 2020 mu ho a, na ɛyɛ Amɛrika sika ɔpepepem nwɔtwe ne ɔpepem aduosia mmienu (US$8.62 billion) a na ɛbɛtumi akra nneɛma abosome ɛnan ne da koro pɛ, ɛnna afei Ɔman no sika ahoɔden wɔ amannɔne sika atitire mu no gyinaa faako kama wɔ afe 2021 mu. Ɛduruu Ɛbɔ bosome awieeɛ wɔ afe 2021 mu no, na Ghana sika no ahoɔden wɔ Amɛrika sika mu apagya bɛyɛ ɔha mu nkyɛmu baako ne akyire pɔ nson (1.7% against the US Dollar) na wode toto saa ɛberɛ korɔ no ara ho wɔ afe 2020 mu a, ɔman no sika ahoɔden wɔ Amɛrika sika mu no so tee ɔha mu nkyɛmu mmienu ne akyire pɔ nkron (2.9 % depreciation).	Overall real GDP averaged 3.5 percent in the first half of 2021 against the 0.7 percent growth in same period 2020; Non-Oil real GDP grew at an average of 4.8 percent in the first half year of 2021 compared to 1.1 percent in the same period 2020; Inflation as at end-September was 10.6 percent, compared to the 10.4 percent same period in 2020; Overall budget deficit (cash) of 7.7 percent of GDP against the target of 7.4 percent of GDP; Primary balance recorded a deficit of 2.0 percent of GDP, compared to the target deficit of 1.7. percent; The Public debt (as percentage of GDP) stood at 77.7 percent at the end of September 2021, up from 76.1 percent at the end of December Gross International Reserves at end-August 2021 was US$11.44 billion, enough to cover 5.2 months of imports, compared to US$8.62 billion equivalent to 4.1 months of imports recorded at end-December 2020; and Exchange rates remained stable across the major international currencies for the three quarters of 2021. Specifically, the Ghana cedi depreciated cumulatively by 1.7 percent against the US Dollar by the end of September 2021, compared to a 2.9 percent depreciation in the same period in 2020.
2022	0.5430	0.6879	Mpontunnwuma afoforɔ biara a yɛaka ho asɛm wɔ afe 2022 Sikasɛm Nhyehyɛeɛ yi mu sɛ yɛbɛyɛ, ne deɛ Aban Nnwuma (MDAs), Kuropɔn, Nkuro ne Mansini Mmarahyɛbadwa (MMDAs) ne Aban Nnwumakuo ahodoɔ (SOEs) no Animanim Mpontuo Nhyehyɛeɛ (Medium-Term Development Plans) mu no ho anammɔntuo nyinaa a ɛmfa ho ne baabi a dwumadie no ho sika firi no, yɛde bɛfa mmara (L.I. 2411) ɛkwan no so sɛdeɛ ɛbɛyɛ a yɛbɛyi sikasɛeɛ akwa na aboa ama ɔman mpontunneɛ ho dwumadie a Aban nnwuma di ma ɔmanfoɔ no adi mu ama mfasoɔ aba ho.	All new projects announced in the 2022 Budget and those included in the Medium-Term Development Plans of MDAs, MMDAs and SOEs shall, irrespective of their funding source, be subjected to the processes outlined in l.I. 2411 to ensure efficiency and effectiveness in the delivery of public infrastructure and provision of public goods and services.
2022	0.5073	0.6766	Ɛsiane Ɔmanpanin anisoadehunu a ɛfa nnuadua a wɔde ma ɔman mu yɛ fɛ ho no enti, Adwumakuo a ɛhwɛ Pramma ne Turo ahodoɔ so (Department of Parks and Gardens) duaa nnua dodoɔ mpem edu ahanu ne nkron (10,209 trees) wɔ ɔman yi afanan nyinaa mu de hyɛɛ Ewiase Atenaeɛ Da afahyɛ no.	In line with the President's initiative of greening Ghana, the Department of Parks and Gardens planted 10,209 trees across the country to mark the world Environment Day.
2022	0.4727	0.7335	Afe 2021 Sika dodoɔ a Aban gyegyee no annuru deɛ yɛde sii yɛn ani so sɛ yɛn nsa bɛka no ɛsiane sɛ Nnwumakuo Mfasoɔ ho Ɛtoɔ (Corporate Income Tax), Ankorankorɛ Sika ho Ɛtoɔ (Personal Income Tax), Fagudeɛ ho Ɛtoɔ, Ɔman yi mu Adwadeɛ ho Ɛtoɔ (Domestic Excise Duty) ne Nkratoɔ Dwumadie ho Ɛtoɔ (Communications Service Tax) nyinaa so teeɛ.	The reduction in total revenue and grants in 2021 compared to the targets was due to lower-than-expected performance in Corporate Income Tax, Personal Income Tax, Mineral Royalties, Domestic Excise Duty, and Communications Service Tax.
2022	0.4263	0.6527	"Dwumadie a wɔnam so rehwɛ ama kuayɛ akɔ so wɔ afe no nyinaa mu no enti, yɛde sii yɛn ani so sɛ yɛbɛtu asutadeɛ dodoɔ ahanum aduosia (560 targeted dams) na yɛtumi tuu emu dodoɔ ahanum ne nson (507 dug out dams), na yɛagyina ""Akuraase Baako Asutadeɛ Baako ""nhyehyɛeɛ no so awie asutadeɛ afoforɔ aduɔwɔtwe (80 completed dams) bi nso."	In the drive to encourage all-year-round farming, 507 small earth dams out of the 560 targeted, and 80 other dams have been completed under the “One Village One Dam” Initiative.
2022	0.4153	0.6734	Ani da ɛkwan sɛ sɛ yɛtumi wiewie 1D1F nnwuma ahodoɔ no a, ɛnam so bɛma yɛabuebue nnwuma dodoɔ dodoɔ mpem ɔha aduasa baako, ahanwɔtwe ne dunson (131,817 jobs) wɔ mansini ɔha ne aduasa ɛnan mu (134 districts) wɔ ɔman yi afanan nyinaa.	It is expected that the completion of ongoing 1D1F projects will create additional 131,817 direct and indirect jobs in 134 districts across the country.
2022	0.3987	0.4934	"Ɛnam dwumadie a wɔato edin sɛ ""Galamstop- no so ama asutene akɛseɛ bi te sɛ, Asuo Pra a ɛwɔ Twifo Praso, Asuo Pra a ɛwɔ Daboase, Asuo Ankobra a ɛwɔ Bonsaso, Asuo Tano a ɛwɔ Elubo, Asuo Birim a ɛwɔ Osino ne Asuo Birim a ɛwɔ Bunso nyinaa ani ate nwann."	Through the “Galamstop” programme, the cleanliness of most of the major river bodies in the country, including the Pra River at Twifo Praso, Pra River at Daboase, the Ankobra River at Bonsaso, the Tano River at Elubo, Birim River at Osino and Birim River at Bunso have improved.
2022	0.3718	0.5872	Yɛde nnipa ne adankan no ho dwumadie baa awieeɛ wɔ Ɔsanaa da a ɛtɔ so nwɔtwe wɔ afe 2021 mu.	2021 Population and Housing Census
2022	0.2891	0.7418	"Deɛ ɛdi hɔ bio nso ne sɛ, sɛdeɛ ɛbɛyɛ na yɛbɛtumi agyina ɔhaw ne akwannya ahodoɔ a yadeɛ kontonkurowi yi de aba no ano enti, Aban nam Ɔmanpanin Nana Addo Ghana Dankwa Akufo-Addo mpaninnie a ɛdi mu no so de ahoɔherɛ hyehyɛɛ Covid- (GhanaCARES) 19 Asetɔre Ne Ankorankorɛ Nnwuma Mu Nkanyan Ho Mmoa ""Obaatan Pa- Dwumadie (Ghana COVID-19 Alleviation and Revitalisation of Enterprises programme, (the GhanaCARES “Obaatan Pa” programme) a emu (GH¢100 billion) sikabotene yɛ sidi ɔpepepem ɔha baako ."	Further, in response to the threats and opportunities arising out of the pandemic, Government, under the able leadership of H.E. President Nana Addo Dankwa Akufo- Addo, quickly developed a GH¢100 billion COVID-19 Alleviation and Revitalisation of Enterprises programme, (the GhanaCARES “Obaatan Pa” programme). This has brought instant and significant relief to our people and is revitalising our nation.
2022	0.2883	0.4946	"Sɛdeɛ ɛbɛyɛ na Aban bɛtumi ama ɔmanfoɔ anya nnwuma ayɛ enti no, ɔde nhyehyɛeɛ ne dwuma ahodoɔ bi te sɛ ""Ɔmanfoɔ Adwumanya Nhyehyɛeɛ (Ghana Productive Safety Net Project- (GPSNP) agu akwan mu."	Government, in its efforts to reduce unemployment levels, continues to implement policies and programmes such as the Ghana Productive Safety Net Project (GPSNP).
2022	0.2498	0.9511	Wɔn akyirikwan ne: Public Relations Office New Building Ground Floor Room 001 or 003 P.	Public Relations Office New Building Ground Floor Room 001 or 003 P.
2022	0.2118	0.6573	Sɛdeɛ ɛbɛyɛ na anammɔn a yɛretu ama asetenam ne sikasɛm mpontuo asane apagya na ɔman mpontuo botaeɛ ahodoɔ abam no enti, afe 2022 Sikasɛm Nhyehyɛeɛ yi botaeɛ ne sɛ yɛbɛfa Sikasɛm Ntotoeɛ pa so bɛkyekyere Ɔman a Ankorankorɛ Nnwumabue ase bɛtim wɔ mu na Nnwuma abu so ama ɔman mma anya bi ayɛ.	To support socio-economic recovery efforts and national development goals, the 2022 Budget focuses on Building a Sustainable Entrepreneurial Nation through Fiscal Consolidation and Job Creation.
2022	0.0693	0.6076	Afe 2022-2025 Animanim yi ara mu Ɔman Mpontuo Nhyehyɛeɛ ( Medium- Term National Development Policy Framework (MTNDPF) no na ɛbɛsii nhyehyɛeɛ a wɔato edin sɛ Ghanaman yi mu animanim yi mpontuo botaeɛ (2018-2021) (Ghanaqs Medium-Term National Development Policy Framework -2018-2021) no anan mu.	Following the expiration of Ghana's Medium-Term National Development Policy Framework (2018-2021), 2022 marks the country's transition into the Medium-Term National Development Policy Framework (MTNDPF) (2022-
2022	0.0292	0.5436	Sɛdeɛ yɛbɛkyekyɛ sika mu wɔ afe 11. Aban ayɛ adwene sɛ sika dodoɔ a ɔde bɛdi dwuma (a ɛka a yɛbɛtua ka ho bi) bɛduru Ghana sika sidi ɔpepepem ɔha aduasa nson ne ɔpepem aduonum mmiɛnsa (GH¢137.53 billion) a ɛyɛ ɔman yi mu adwadeɛ mu ɔha mu nkyɛmu aduonu nson ne akyire pɔ ɛnan (27.4 % of GDP).	Total Expenditure (including clearance of Arrears) is projected at GH¢137.53 billion (27.4 percent of GDP). key drivers of the expenditure growth include Capital Expenditure, funding of Government flagship programmes, wage bill, and interest payments.
2022	0.0146	0.6910	Aban bɛkɔ so abɔ aban adwumayɛfoɔ akatua ho nhyehyɛeɛ no ho ban na yei mu no, yɛbɛhwɛ sɛ aban adwumayɛfoɔ a wɔnam ɛkwan pa so afa wɔn wɔ adwumam no nko ara na wɔde wɔn din bɛkɔ Aban akatua nwoma mu, b. Afe 2022 mu ne mmerɛ kakra a ɛdi yɛn anim yi mu no, yɛbɛyɛ Aban adwumayɛfoɔ dwumadie nnyinasoɔ mu nhwehwɛmu nam so de ahunu adwumayɛfoɔ dodoɔ a wɔn ho bɛhia wɔ Aban nnwuma ahodoɔ mu sɛdeɛ ɛbɛyɛ a yɛbɛnya Aban adwumayɛfoɔ dodoɔ a ɛfata na wɔn dwumadie adi mu, c.	Government will continue to safeguard the integrity of the payroll system by ensuring that only public sector employees properly engaged through approved channels are placed on the payroll; b. a staff rationalisation exercise will be carried out in 2022 and the medium-term to instil efficiency in the allocation of staff to government institutions with the view to right-sizing the public sector workforce; c.
2022	0.0136	0.6809	Seesei, mansini ayaresabea aduɔkron baako ho beaeɛ ne adan ho mfoni (91 district hospital Cadastral plans) ayɛ krado dada.	Cadastral plans for 91 district hospital sites are ready.
2022	0.0062	0.7344	Yeinom na ɛdidi soɔ yi: Atifi Apueeɛ Mantam nsuo ho dwumadie ɔfa a ɛdi kan (a nnipa a wɔwɔ Navrongo, Bolgatanga, Paga, Bongo ne ne mpɔtam bɛnya ho mfasoɔ) – wɔadi ɛho dwuma akɔduru ɔha mu nkyɛmu aduɔkron nwɔtwe (98 % completed) na wɔbɛpa ɛho ntoma wɔ Ɔpɛnimma bosome mu wɔ afe 2021 mu, Tamale Nsuo Dwumadie – yɛawie ɛho ntotoeɛ a ɛho dwumadie rebɛfiri aseɛ, Damango Nsuo Dwumadie – ɛho adrɔɔdrɔɔ ne nhyehyɛeɛ nyinaa adi mu a ɛrebɛfiri aseɛ, Wenchi Nsuo Dwumadie – yɛawie ɛho nhyehyɛeɛ nyinaa ama dwumadie no afiri aseɛ, Keta Nsuo Dwumadie – yɛawie ɛho nhyehyɛeɛ nyinaa ama dwumadie no gu so., ɛnna Sekondi-Takoradi Nsuo Dwumadie – yɛawie ɛho dwumadie nyinaa de nsa ahyehyɛ ɛho kɔntraagye ase.	They include the following. Upper East Region water Supply Project Phase I (covering Navrongo, Bolgatanga, Paga, Bongo and its environs) a 98 percent completed and scheduled for commissioning in December 2021; Tamale water Supply Project a VFM completed to pave way for commencement of the Project; Damango water Supply Project a Initial designs and VFM completed; wenchi water Supply Project a VFM completed and project commenced; keta water Supply Project a VFM completed and works ongoing; and Sekondi-Takoradi water Supply Project a VFM completed and contract signed.
2022	0.0021	0.6678	Aban toaa mfuo-so-nsuguguo dwumadie ahodoɔ a ɛdidi soɔ yi ho dwumadie so a sɛ yɛwie ne nyinaa a, ɛde nsuo bɛkokɔ asase hɛkta mpem nsia, ahanson ne aduosia nsia (6,766ha) so na ama mfudeɛdua akɔ so afe no nyinaa mu: Kpong mfu-so-nsuguguo a ɛde nsuo bɛkɔ asase hɛkta mpem mmienu, ɔha aduɔson nsia (2,176ha) so, Tono mfu-so nsuguguo a ɛde nsuo bɛkɔ asase hɛkta mpem mmienu ahanan aduɔkron (2,490ha) so ɛnna Kpong Tadeɛ Nkonkɔn Benkum (Kpong Left Bank) so mfuo-so nsuguguo a ɛde nsuo bɛkɔ asase hɛkta mpem mmienu ne ɔha (2,100ha) so.	Government continued rehabilitation and modernisation of the following irrigation projects, which when completed will make available a total irrigation area of 6,766ha and ensure all-year-round crop production. kpong Irrigation Scheme (2,176ha); Tono Irrigation Scheme (2,490ha); and kpong left Bank Irrigation Project (2,100ha).
2022	0.0012	0.6560	Afe 2021, Aban hyɛɛ aseɛ sii Aduyɛ Beaeɛ te sɛ deɛ ɛwɔ ewiase baabiara wɔ Noguchi sɛdeɛ ɛbɛboa ɔman yi mu nnuroyɛ nnwumakuo wɔ wɔn	In 2021, Government commenced works towards establishing the Bioequivalence Centre at Noguchi to support the local pharmaceutical manufacturing industry.
2022	0.0009	0.6259	Ɔman Kwaeɛ Nhyɛananmu dwumadie no mu no, yɛde sii yɛn ani so sɛ yɛbɛdua nnua wɔ asase hekta mpem aduɔwɔtwe (80,000 ha) so, nanso yɛtumi duaa nnua no wɔ asase hɛkta mpem aduɔson enum, ɔha aduɔson (75,170ha) so, na yei mu no, yɛduaa nnua nketewa wɔ asase hɛkta mpem dunan, ne aduonum nson a ɛyɛ kwaeɛ foforɔ (14,057 new forest plantations) so, afei, asase hɛkta mpem edu, ahanan aduokron enum a ɛso nnua anyɛ yie (10,495 ha) no nso yɛduaa nnua hyɛɛ anan mu, ɛnna yɛsane duaa nnua wɔ mfusase hɛkta mpem aduonum, ahansia ne dunwɔtwe (50,618 ha farm lands) so.	Under the National Afforestation Programme, a total area of 75,170ha out of a target of 80,000ha was planted with tree seedlings comprising 14,057ha of new forest plantations, re-establishment of 10,495ha failed areas and planting of trees on 50,618ha farmlands.
2022	0.0008	0.6663	"Ɛnyɛ ɛno nko ara mmom yɛmaa adesuafoɔ afoforɔ no akadeɛ a ɛdidi soɔ yi ɛsiane ""Fa-me-kwa- Ntosoɔ Sukuukorɔ nhyehyɛeɛ no enti: Nwoma nketewa a wɔtwerɛ mu dodoɔ ɔpepem ɛnan mpem ɔha aduasa enum, ahanu ne aduɔwɔtwe ɛnan (4,135,284 exercise books, Nwoma a wɔtwerɛ mu akɛseɛ dodoɔ ɔpepem baako, mpem ahanson aduosia nson, ahanum ne aduanan nson (1,767,547 note books), Apɔmutenetene ho akadeɛ mpem ahasa aduɔkron enum, ahanum aduɔson baako (395,571 physical education kits), Adesuafoɔ a wɔsua adrɔɔdrɔɔ adesua ho akadeɛ dodoɔ ɔpepem baako mpem ahanson aduasa ɛnan ne ahanwɔtwe (1,734,800 cartridge art paper for visual arts students), Adesuafoɔ a wɔsua adrɔɔdrɔɔ adesua ho akadeɛ a wɔde penti dodoɔ mpem aduasa ɛnan ahansia aduɔkron nsia (34,696 water-based acrylic paints for visual arts students), Asukuufoɔ Mfoniyɛ Bɔɔdo ""Drawing Board- dodoɔ mpem aduonu nson ahasa ne aduɔkron baako (27,391 technical drawing boards) , ne Nsaanodwuma adesua ho akadeɛ mpem aduonu nson ahasa aduɔkron baako (27,391 sets of technical instruments)."	In addition, first year students received the under-listed items as part of the implementation of the Free SHS Programme. 4,135,284 exercise books; 1,767,547 note books; 395,571 physical education kits; 1,734,800 cartridge art paper for visual arts students; 34,696 water-based acrylic paints for visual arts students; 27,391 technical drawing boards; and 27,391 sets of technical instruments.
2022	0.0007	0.6504	Dwumadie yi mu no, Aban: i. maa ɔmanfoɔ a wɔwɔ Nkuropɔn, Nkuro, ne Mansini, aduɔwɔtwe (80 MMDAs) a wɔyɛ ahiafoɔ pa ara mu dodoɔ mpem aduasa mmiɛnsa aha nkron aduonum mmienu (33,952 extreme poor persons) nnwuma yɛeɛ na wɔn ho akatua nyinaa dodoɔ som sika ɔpepem aduonum mmiɛnsa ne mpem aduanan mmiɛnsa (GH¢53.43 million total wage payout), ii. Kyekyɛɛ sika dodoɔ ɔpepem enum ne mpem aduɔwɔtwe mmienu GH¢5.82) maa fidua ahodoɔ ɔpepem nkron ahanu ne adunan ɛnan (9,244) a wɔwɔ mpɔtam ahodoɔ ɔha ne aduonu nwɔtwe mu (128 communities) wɔ Nkuropɔn, Nkuro ne Mansini aduanan baako (41 MMDAs) a ɛwɔ Atifi Amantam enum mu sɛ wɔmfa nhyɛ nnwuma ase anaa wɔmfa ntrɛ wɔn nnwuma no mu.	Under this project, Government. provided jobs for 33,952 extreme poor persons in 80 MMDAs with a total wage payout of GH¢53.43 million; and disbursed a total of GH¢5.82 million to 9,244 beneficiary households from 128 communities in 41 MMDAs in the five northern regions to commence businesses or expand their trade.
2022	0.0007	0.5386	"PERD mfudeɛ nnua nketewa a wɔde bɛma Kintampo akuafoɔ a wɔwɔ Bono Apueeɛ Mantam no Aban gyinaa dwumadie a wɔato edin ""Kuayɛ mu Nnɔbaeɛ a yɛde kɔ Amannɔne kɔtɔn ne Nkuraaseɛ Mpontuo- no so, kyekyɛɛ ateaa, kɔfe, kube, abɛ, mango, ne rɔba nnua nketewa a yɛde tintim dodoɔ ɔpepem baako mpem ahasa aduosia ne ahanum aduɔwɔtwe nkron, (1,360,589 cashew, coffee, coconut, oil palm, mango and rubber seedlings) memaa akuafoɔ dodoɔ mpem nson ahanum aduanan mmiɛnsa (7,543 farmers) a wɔwɔ Ahafo, Ashanti, Bono, mfinimfini, Apueeɛ, Nkran, Oti, Atɔeɛ, Atɔeɛ Atifi ne Firaw Amantam mu."	PERD Seedlings for Farmers at kintampo in Bono East Region ” 64. Government under the “Planting for Export and Rural Development” initiative, distributed 1,360,589 cashew, coffee, coconut, oil palm, mango and rubber seedlings to 7,543 farmers in Ahafo, Ashanti, Bono, Central, Eastern, Greater Accra, Oti, western, western North and Volta Regions.
2023	0.9971	0.4420	Abibirem Aman mu Edwadie A Akwansideɛ Nni ho (African Continental Free Trade Area – AfCFTA): Yei yɛ edwa kɛseɛ a wɔahyehyɛ ama Abibirem Adwdeɛyɛ Nnwumakuo a ɛbɛboa ama wɔde wɔn adwadeɛ akɔ Abibirem aman so akɔtɔn a wɔrentua edwadie mu ɛtoɔ ahodoɔ biara na wɔanya edwa kɛseɛ a ɛwɔ Abibirem ha no ho mfasoɔ.	African Continental Free Trade Area (AfCFTA): A market created to eliminate tariffs on intra-Africa trade, making it easier for African businesses to trade within the continent and benefit from the growing African market.
2023	0.9971	0.3537	Sika Mu Nkyekyɛmu (Allocation): Yei yɛ ɛkwan a wɔfa so kyekyɛ ɔman sika mu ma Aban asoɛeɛ ahodoɔ no ne nnwumakuo ahodoɔ no ma wɔde di dwuma ma ɔmanfoɔ.	Allocation: The process of sharing or distributing resources amoung government agencies and departments.
2023	0.9971	0.3464	Onipadua mu nhwehwɛmu (Endoscopy): IYei yɛ nhwehwɛmu bi a wɔyɛ wɔ onipadua no mu.	Endoscopy: It is a test to look inside your body
2023	0.9971	0.3148	Dwumadie ho sika a yɛadi aboro so (Expenditure Overrun): Yei si wɔ ɛberɛ a, sika a yɛde adi dwuma ahodoɔ no aboro deɛ yɛtwa too hɔ wɔ sikasɛm nhyehyɛeɛ mu a mmarahyɛbadwa gye too mu no so.	Expenditure Overrun: This occurs when Government spending exceeds the Budget amount approved by Parliament.
2023	0.9971	0.3273	Sikasɛm ho Mmara (Fiscal Policy): Yei yɛ ɛkwan a aban fa so de sika di dwuma ne ɛtoɔ ho nhyehyɛeɛ ahodoɔ a ɛboa ma sikasɛm mu mpontuo nnyinasoɔ anaa nneɛma a ɛma ɔman sikasɛm gyina yie no ase tim.	Fiscal Stress: It is a concept that seeks to measure the extent to which a local government is in danger of a fiscal crisis warranting intercession by the State, especially actions that could reduce local control.
2023	0.9971	0.4497	Nsiho-tua (Interest payments): Yei yɛ bosea anaa agyapadeɛ bi ho nsiho a ɔkafoɔ anaa deɛ wafiri agyapadeɛ no tua.	Interest payments: They are the cost of borrowing money or payment of interest on a loan or mortgage
2023	0.9971	0.3973	Nsunsuansoɔ (Outturn): Yei yɛ deɛ ɛsi wɔ tebea bi akyi anaa sɛ tebea ahodoɔ bi akyi.	Outturn: It is the result of a process or sequence of events.
2023	0.9971	0.3877	Squadron: Yei yɛ ewiem asraafoɔ ekuo bi a wɔwɔ ewiemhyɛn a wɔde di wɔn dwuma no mmienu a anaa deɛ ɛboro saa ne asraafoɔ a ɛsɛ sɛ wɔka ewienhyɛn no.	Squadron: It is an operational unit in an air force consisting of two or more flights of aircraft and the personnel required to fly them.
2023	0.9971	0.5310	Adwadeɛ ho ɛtoɔ (Value Added Tax (VAT): Yei yɛ ɛtoɔ bi a yɛde to adwadeɛ ahodoɔ so wɔ adwadeɛyɛ mpɛmpɛnsoɔ biara mu.	Value Added Tax (VAT): The tax levied as value is added to goods and services at each stage of production.
2023	0.9971	0.6507	Mmɔborɔwafoɔ Aduonu (V20 - Vulnerable Twenty): Yeinom yɛ aman bi a wɔsusu sɛ ewiem nsakraeɛ ho nsuansuansoɔ a ano yɛ den no ka wɔn pa ara.	V20 (Vulnerable Twenty): They are detailed massive economic damage wrought by climate change on the economies representing countries considered the most vulnerable to climate change.
