anchor_sim	qe_score	twi	english
0.4944	0.0194	Afe 2023 mu no, Aban bɛma akuhodoɔ bi nsa aka asutaeɛ a wɔde kley na anwono dodoɔ ahasa (300 earthen ponds), nsuomnam adekoradeɛ aduanan (40 cages) tapolin tanke aduonum mmienu (52 tarpaulin tanks) na wasane de nsuomnam aduane baage dodoɔ mpem aduasa enum ( 35,000), koobi (tilapia) ne adwene mma (catfish) ɔpepem mmiɛnsa (3 million) ama wɔn.	In 2023, Government will provide 300 earthen ponds, 40 cages and 52 tarpaulin tanks and supply 35,000 bags of fish feed, 3 million tilapia and catfish fingerlings to 50 beneficiary groups.
0.4756	0.0226	Kookoo ho Dwumadie 38. Kookoo dwumadie mu no, yɛmaa mmabunu dii dwuma ahodoɔ sɛ ebia nsiesie (rehabilitation), kookoo a yɛtwa gu sane dua (replanting), kookoo so adupeteɛ (mass spraying), ɔyɛasaseyie peteɛ (fertilizer application), ne kookoo nnua dodoɔ ho twitwa (mass pruning) so maa mmabunu dodoɔ mpem ɔha aduanan nson (147,000) nyaa adwuma yɛeɛ de sii akuraase kɔ kuro kɛseɛ mu akwantuo no ano.	Addition” 15 | Government of Ghana - 2023 Citizens’ Budget Cocoa Sector 38. Under the cocoa sector, 147,000 jobs were created through the implementation of various programmes such as rehabilitation, replanting, mass spraying, fertilizer application, and mass pruning to direct youthful energies into productive ventures and reduce rural-urban migration.
0.1988	0.1392	26 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ 39. Afe 2023 mu no, Aban bɛtoa dwumadie ahodoɔ yi so, nam so ama nnwuma aba, ama deɛ ɛwɔ hɔ dada no ase atim, nam so ate asodie a ɛda aban so fa nnwuma a ɛnni hɔ no so.	In 2023, government will continue implementation of these programmes, to create additional jobs and consolidate the already created jobs to lessen the unemployment burden on Government.
0.7040	0.9956	Ogyahoɔden 40. Sɛdeɛ ɛbɛyɛ na yɛbɛsi ogyahoɔden a yɛhwere wɔ ɛberɛ a yɛde anyinam ahoɔden rekɔ mmeammea a ɛhia wɔ ne kyɛ mu ano na ɛho nhyehyɛeɛ nyinaa bɛkɔ nkan enti no, yɛwiee, Firaw Mantam- Achimota anyinam ahoma ho dwumadie (161kV Volta-Achimota- Mallam Transmission Line Upgrade) no.	Energy 40. In order to reduce transmission and distribution system losses and improve transmission system reliability, the 161kV Volta- Achimota-Mallam Transmission Line Upgrade Project was completed and is in operation.
0.2539	0.3530	Sɛdeɛ ɛbɛyɛ na ɛnnuru afe 2024 no na Anyinam ahoɔden aduru Ɔman yi afanan nyinaa no enti, Ɛbɔ 2022 mu no, yɛtwaa mpɔtam dodoɔ ɔha aduonum nson (157) too Ɔman Anyinam ahoɔden nhoma no so bi nam so pagyaa anyinam ahoɔden akwannya a ɛwɔ ɔman yi mu no mu firi afe 2021 mu deɛ ɔha nkyɛmu aduɔwɔtwe nson akyiri pɔ mmiɛnsa (87.03%) no kɔduru ɔha aduɔwɔtwe nwɔtwe akyiri pɔ aduonum ɛnan (88.54%).	In line with Government’s vision to achieve universal coverage of electricity by 2024, 157 communities were connected to the national grid as of September 2022, increasing the national electricity access rate from 87.03 percent in 2021 to 88.54 percent.
0.3073	0.9893	Aban botaeɛ a ɛne sɛ ɔbɛma anyinam akɔ nkuro a nsuo atwa ho ahyia (supɔ) na ɛhɔ kɔ yɛ den no enti, yɛafiri aseɛ asisi ɛho mfidie mmiɛnsa wɔ Azizkpe, Aflive ne Alorkpem a ɛwɔ Ada Apueeɛ Mansini a ɛwɔ Nkran Mantam mu no mu.	As part of Government’s strategy to electrify island communities and hard-to-reach areas with renewable energy technologies, civil works on the construction of three mini-grids at Azizkpe, Aflive and Alorkpem Islands in the Ada East District of the Greater Accra Region have been completed.
0.2793	0.9443	Afe 2023 mu no, Aban bɛdi dwuma nam so de ahoboa a ɔreyɛ wɔ Nkran-Kumasi anyinam nhoma ne Atɔeɛ fam anyinam nhoma nsiesie dwumadie ho no aba awieeɛ, na wasane aboa ama 27 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ dwumadie a wɔato edin sɛ “Aban De Owia mu Anyinam Di Dwumadi “no afiri aseɛ.	"Addition” 16 | Government of Ghana - 2023 Citizens’ Budget 43. In 2023, Government will work to finalise preparations towards the Accra-Kumasi transmission line, the Western Corridor Transmission Upgrade Project as well as support the ""Government Goes Solar"" project for implementation."
0.5175	0.9341	Aban bɛgyina nhyehyɛeɛ a wɔato edin “SHEP-4”, “SHEP-5” ne “Turkey dwumadie” no so atwe anyinam nhoma akɔ nkuro ahanan (400) afoforɔ bi so wɔ afe 2023 mu. Nkuro ahodoɔ bi a ɛwɔ Ahafo, Asante, Bono, Atifi, ne Atifi Apueeɛ Amantam mu nsa bɛka bi.	Government will connect an additional 400 towns under the SHEP- 4, SHEP-5 and Turnkey Projects in 2023 including electrification in selected communities in Ahafo, Ashanti, Bono, Northern, and Upper East Regions.
0.4247	0.9751	Aban bɛfiri aseɛ akyekyɛ abɛɛfo lɔre akwan ho owia mu anyinam nkanea no (all-in-one solar street lighting) akokɔ Nkuropɔn, Nkuro, ne Mansini ahodoɔ no mu.	Government will also commence the deployment of all-in-one solar street lighting in Metropolitan Municipal District Assemblies (MMDAs) across the country.
0.3136	0.0310	28 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ Adwumanya ho Nhyehyɛeɛ 45. Ɛduruu Ahineme 2022 mu no, na Mmabunu Adwumanya Adwumakuo (Youth Employment Agency) no, agyina ne nkorabata ahodoɔ no so afa nnipa dodoɔ Mpem aduɔwɔtwe, ahanson aduasa enum (80,735).	Employment Drive 45. As at October 2022, the Youth Employment Agency (YEA) had engaged 80,735 beneficiaries under its various modules.
0.5159	0.0016	Afe 2022 mu, Aban faa Ɔman Adwumanya ho ɛkwan foforɔ nhyehyɛeɛ (National Alternative Employment and Livelihood Programme (NAELP); no so tuu anammɔn a ɛdidi soɔ yi: Siesiee nsase a asɛe, sane duaa nnua wɔ asase dodoɔ hɛkta ahansia aduanan enum (645) so nam so maa adwumanya ho akwannya dodoɔ mpem mmienu ahasa.; na afei Guu nnua aba dodoɔ ɔpepem aduonu (20 million) de boaa Afuoyɛ Mpontuo Dwumadie (plantation development programme) no nam so maa mmabunu mpem aduɔwɔtwe aduɔson baako (80,071) a wɔwɔ Akotom, Adinkra, Techire, Akwatiakwaso, Fufuo ne Hohoe mu nyaa afebɔɔ ne animanim yi ara nnwuma (permanent and casual jobs) yɛeɛ.	In Government through the National Alternative Employment and Livelihood Programme (NAELP); reclaimed and reforested 645 hectares of degraded lands, and thus, creating over 2,300 direct jobs; and nursed 20 million economic seedlings to support the plantation development programme, creating 80,071 permanent and casual jobs for the youth in Akotom, Adinkra, Techire, Akwatiakwaso, Fufuo and Hohoe.
0.3635	0.0007	Afe 2023 mu nso, Aban bɛkɔ so ayɛ deɛ ɛdidi soɔ yi: Bɛduadua nnua nam so asiesie asase hekta dodoɔ apem (1000) a asɛe wɔ mpɔtam pɔtee ahodoɔ bi mu, atintim nnua a wɔtumi nya mu sika sɛ ebia kube, abɛ, sitrɔs (ankaa) ne amango dodoɔ ɔpepem de aboa ama afuoyɛ mpontuo (plantation development) akɔ nkan asane de asi nnua dodoɔ a wɔatwitwa anan mu; Bɛbuebue beaeɛ ahodoɔ edu a wɔtintim nnua nketewa nam so ama nnipa dodoɔ mpem ɔha anya nnwuma ayɛ; na afei Yɛbɛma wɔn a wɔyɛ galamsey seesei ne wɔn a wɔnya bi a wɔbɛyɛ dodoɔ mpem aduonu (20,000) ne fam agudeɛtuo adwuma nketewa dodoɔ ahanu (200 small-scale mining companies) nteteeɛ afa fagudeɛtuo ho apɔmuden ho (mine health), ahobanbɔ nhyehyɛeɛ (safety standard) ne ɛkwan	In 2023, Government will continue to: Reclaim and stabilise 1000 hectares of degraded lands in selected communities, nurse 1 million economic trees such as coconut, oil palm, citrus and mango to support plantation development and re-afforestation; Establish at designated locations 10 seedlings nursery centres thus, creating 100,000 direct jobs; and train 20,000 illegal miners and potential illegal miners, 200 small-scale mining companies in mine health, safety
0.2928	0.1935	29 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ foforɔ ne ɛkwan pa a wɔtumi fa so yɛ fagudeɛtuo dwumadie mu ho.	Addition” 17 | Government of Ghana - 2023 Citizens’ Budget standard and the use of alternative safer and sustainable methods of ore extraction in small scale mining.
0.5176	0.0524	30 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ Wo-deɛ-hyɛ-aseɛ Dwumadie (YouStart) 48. Ɛyɛ aban anisoadehunu sɛ afe 2022-2025 mu no ɔbɛfa “wodeɛ- hyɛ-aseɛ dwumadie” no so ama mmabunu bosea a nsiho biara nni ho, ama wɔde abuebue nnwuma dodoɔ ɔpepem baako (one million jobs).	YouStart 48. Government intends to create a minimum of one million jobs for the youth over the period 2022-2025 through the provision of soft loans for the setting-up of youth-led enterprises under the YouStart programme.
0.4554	0.9697	Saa dwumadie yi a ɛwɔ hɔ mfeɛ mmiɛnsa ntam yi aboa nnwuma a mmabunu na wɔdi anim (wɔn a wɔnni mmoroo mfeɛ aduanan (40 years) ne Nnwuma Nketewa ne Adantam (Small Medium Enterprises ,SMEs) aduɔson ama wɔn nsa aka mmoa sɛ ebia dwumadie ho nimdeɛ (capacity building), adwadifoɔ ho akwannya (access to markets), adwuamayɛ ho mmara-so-die ne adwadeɛ mudie.Sika dodoɔ a yɛakyekyɛ wɔ dwumadie yi mu yɛ Ghana sidi ɔpepem baako, mpem aduɔkron nwɔtwe (GH¢1.98 million).	The 3-year programme which offers support to youth-led (below the age of 40 years) Small Medium Enterprises (SMEs) with services such as capacity building, access to markets, compliance and quality assurance support has been successfully piloted with 70 beneficiaries, with an amount of GH¢1.98 million disbursed.
0.7620	0.9717	Aban ne Ɔman Ghana Sikakorabea Nyinaa Nkabom Ekuo (Ghana Association of Banks (GAB) ne Dwadie Banke ahodoɔ dubaako eleven (11) commercial banks) de nsa ahyɛ nteaseɛ apam ase fa wo-deɛ-hyɛ-aseɛ (Youstart) dwumadie no ho.	Government has signed a Memorandum of Understanding (MoU) with the Ghana Association of Banks (GAB) and eleven (11) commercial banks for implementation of the YouStart commercial programme.
0.4065	0.9956	Ɛnam yei so enti sikakorabea ahodoɔ dubaako de sika dodoɔ, Ghana sidi ɔpepempem baako, ɔpepem ɔha aduosia nkron (GH¢1.169 billion) a ɛgyina hɔ ma sika dodoɔ a wɔatwa ato hɔ ama dwumadie no mu ɔha mu nkyɛmu aduasa.	Consequently, the banks have committed a total of GH¢1.169 billion, which represents 30% of the funding portfolio, for the programme.
0.4310	0.0674	31 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ Ghana Nnuadua dwumadie a ɛbɛsi ewiem nsakraeɛ ho ɔhaw ano 51. Afe 2022 mu no, yɛgyinaa dwumadie a wɔato edin” Ghana Nnuadua Ɛda” no so kyekyɛɛ nnua nketewa dodoɔ ɔpepem aduonu nsia, mpem aduonum enum (26.55 million seedlings) na wɔatumi atintim emu dodoɔ ɔpepem aduonu ɛnan , mpem aduanan ɛnan (24.44 million).	Addition” 18 | Government of Ghana - 2023 Citizens’ Budget Green Ghana to address Climate Change 51. In 2022, about 26.55 million seedlings were distributed under the Green Ghana Day initiative out of which 24.44 million seedlings have been planted.
0.8036	0.9438	Bio, yɛkyekyɛɛ nnua nketewa a ofram, emire, wawa, kokrodua, teak, cedrela, gmelina, cassia, eucalyptus ne mahogany ka ho bie dodoɔ ɔpepem dummienu ne mpem nkron (12.9 million) ma wɔduaeɛ.	In addition, 12.9 million seedlings, including ofram, emire, wawa, kokrodua, teak, cedrela, gmelina, cassia, eucalyptus and mahogany species were supplied and planted.
0.6963	0.9873	Ghana Nnuadua Ɛda (Green Ghana Day) 52. Yɛgyinaa Ɔman Nnuadua Dwumadie no so duaa nnua hɛkta dodoɔ mpem dubaako ne ahansia aduokron mmienu (11,692ha) a annuru hɛkta mpem dunson (17,000ha) a yɛyɛɛ adwene sɛ anka yɛbɛdua no.	Green Ghana Day 52. A total area of 11,692ha forest plantation was established against a revised target of 17,000ha under the National Afforestation Programme.
0.1719	0.0025	Afe 2023 mu Ghana Nnuadua Ɛda no, yɛbɛdua nnua nketewa dodoɔ ɔpepem aduonu.	In 2023, about 20 million seedlings will be planted as part of the Green Ghana Day.
0.4220	0.5986	Ɛsiane nsunsuansoɔ bɔne a Ewiem “ɔhyewdenden” (Global warming) de ba apɔmuden, nnuane ne Aman ahodoɔ a saa ɔhyew no ano yɛ den wɔ so dada sɛ ebia Ghana no sikasɛm mpontuo so no ama ɔhaw kɛseɛ abɛtɔ ewiase sikasɛm so.	Global warming poses major threats to the world economy given its negative impacts on health, food and directly to the economies of climate vulnerable countries like Ghana.
0.4393	0.4316	Amaneɛbɔ bi a atɔ edwa wɔ deɛ wɔato edin sɛ V20 Adehwere ne Ɔsɛeɛ ho amaneɛbɔ 32 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ (“V20 Loss and Damage Report) no mu kyerɛ sɛ ɛfiri afe 2000 kɔsi 2019 mu no, ɛsiane ewiem nsakraeɛ ho nsunsuansoɔ enti, Ghanaman nko ara hweree dɔla ɔpepepem dunum, ɔpepem ahanu ne baako, ahansia aduɔkron enum ($15,200,001,695).	According to the V20 Loss and Damage Report, Ghana alone lost $15,200,001,695 from 2000 to 2019 to climate change.
0.2568	0.2249	Aban bɛkɔ so atu nnɔbaeɛ ahodoɔ a ɛtumi gyina ɔpɛ ano ho anammɔn, nam so de aboa ɔpɛ anogyina nhyehyɛeɛ, na ɔde sika ahyɛ afuo-so-nsuguguo (irrigation) ho akadeɛ mu wɔ Ɔman yi afanan nyinaa, na wahyɛ nkuran ama nnipa dodoɔ de wɔn ho ahyɛ ntɔtemmoayɛn mu sɛdeɛ wɔn sikasɛm nnyinasoɔ bɛkɔ nkan asane abrɛ ɔhaw a ɛba ɛsiane ewiem nsakraeɛ a ɛsɛe mfudeɛ enti no.	Government will continue to pursue the development of droughttolerant crop varieties as an important climate adaptation measure and invest in irrigation infrastructure across the country
0.4477	0.6338	Nsuo ne Ahonnidie 56. Afe 2022 mu no, yɛdii Mansini enum Nsuo dwumadie (Five Districts Water Supply Scheme) a ɛwɔ Firaw Mantam mu (Deɛ ɛtɔ so mmiɛnsa 3), a wɔsane frɛ no STRABAG NSUO DWUMADIE (STRABAG Water Project) a ɛde paapo nsuo kɔ Anyigbe; Agotime-Ziope; Central Tongu; Ho Atɔeɛ ne Tongu Atifi mansini no ho dwuma ma ɛkɔduruu ɔha mu nkyɛmu aduɔkron enum.	Water and Sanitation 56. In 2022, the Five Districts Water Supply Scheme in the Volta Region (Phase 3), also known as the STRABAG Water Project which serves Adaklu Anyigbe; Agotime-Ziope; Central Tongu; Ho West and North Tongu Districts is 95 percent complete.
0.6740	0.4431	Yɛwie ɛho dwumadie nyinaa a, mpɔtam dodoɔ ahanan aduonu ɛnan (424) ne nnipa dodoɔ mpem ahanu aduasa ɛnan (234,000) na wɔbɛnya ɛso mfasoɔ.	When fully completed, 424 communities and a population of over 234,000 will benefit from the project.
0.3997	0.4680	Aban toaa so dii Mpoano Banbɔ Dwumadie (Coastal Protection Works) no ho dwuma de bɔɔ atenaeɛ ahodoɔ a ɛbɛn ɛpo ho no ho ban firii asorɔkye kunini mu, sane faa so yii ɔmanfoɔ firii asorɔkye ho asiane mu, maa asetena kɔɔ nkan, bɔɔ agyapadeɛ ho ban.	Government continued with the coastal protection works to protect settlements against beach erosion and flooding while protecting lives, livelihood and properties from tidal wave action.
0.5785	0.8770	Dansoman (Ɔha mu nkyɛmu aduɔkron nson) (97%), Komenda (Ɔha mu nkyɛmu aduɔkron enum) (95%), Elmina (ɔfa a ɛtɔ so mmiɛnsa- Ɔha mu nkyɛmu aduɔkron mmienu) (92%), Cape Coast -Ɔha mu nkyɛmu aduɔwɔtwe) (80%) ne Anomabu- Ɔha mu nkyɛmu aduɔson enum (75%), Dixcove- Ɔha mu nkyɛmu aduanan (40%) Aboadze -ɔfa a ɛtɔ so mmienu -Ɔha 33 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ mu nkyɛmu aduanan enum (45%) ne Ningo-Prampram -Ɔha mu nkyɛmu aduonum (50%).	The Dansoman (97%), Komenda (95%), Elmina Phase III (92%), Cape Coast (80%) and Anomabu (75%), Dixcove (40%) Aboadze Phase II (45%) and Ningo-Prampram (50%) coastal protection projects are currently under various stages of completion.
0.4714	0.9873	Afe 2023 mu no, Aban bɛtoa dwuma ahodoɔ a wafiri aseɛ no so, na afei wafiri Mpoano Banbɔ Dwumadie afoforɔ ase wɔ Blekusu (Ɔfa a ɛtɔ so mmienu), Apam, Axim (Ɔfa a ɛtɔ so mmienu), La ne Teshie, Dansoman (Ɔfa a ɛtɔ so mmienu), Shama, Ningo- Prampram (Dwumadie 2), Tema New Town, Anloga, Takoradi ne Maritime Asuapɔn Mpoano Banbɔ Dwumadie (Maritime University Coastal Protection Projects).	In 2023, Government will continue with the implementation of the ongoing projects and also, commence additional coastal protection works at Blekusu (Phase II), Apam, Axim (Phase II), La and Teshie, Dansoman (Phase II), Shama, Ningo-Prampram (Section 2), Tema New Town, Anloga, Takoradi and Maritime University Coastal Protection Projects.
0.2179	0.0144	Lɔre Akwan 59. Afe 2022 mu no, yɛgu so redi dwuma afa La Mpoano ɛkwan a Nkran Tema Mpoano ɛkwan nsiesie ne Nungua Barrier ɛkwan nsamsoɔ abɔntasa ka ho bie no ho dwuma.	Addition” 20 | Government of Ghana - 2023 Citizens’ Budget Road Sector 59. In 2022, works on the La Beach Road Project which involves improving capacity along the Accra Tema Beach Road and the construction of a 3-tier interchange at Nungua Barrier are ongoing.
0.9390	0.9956	La Beach Road Completion Project	La Beach Road Completion Project
0.4657	0.1870	Aban anisoadehunu a ɛne sɛ ɔbɛma lɔre akwan ayɛ abɔnta ama lɔrekwan ho banbɔ ase atim enti no, wafiri akwan a ɛka nkuro mmienu bɔ mu (trunk roads) a ɛdidi soɔ yi ho dwumadie ase: Tema – Aflao, Tema – Akosombo akwan no; ɔresiesie Assin Fosu – Assin Praso akwan a wɔnam so bɛma Assin Fosu kurom akwan dodoɔ kilomita baako akyiri pɔ mmienu (1.2km) bɛyɛ akwan abɔntanan no, keteke akwan ase nsamsoɔ ne Assin Fosu ne Assin Praso kurom nsuka ahodoɔ nsisie.	As part of Government efforts to dualise and improve safety along major trunk roads: works have started on the Tema – Aflao and the Tema – Akosombo roads; the rehabilitation of Assin Fosu – Assin Praso road involving the dualisation of 1.2km of Assin Fosu township roads into a 4-lane carriageway; the reconstruction of the railway underpass bridge; and the reconstruction of drainage structures between Assin Fosu and Assin Praso.
0.4167	0.4836	Yɛgu Obetsebi Lamptey kanko abɔnta nsamsoɔ no ne ne nsiesie no ɔfa a ɛtɔ so mmienu no so.	Works on Phase II of the Obetsebi Lamptey Circle Interchange and ancillary works are ongoing.
0.1809	0.9907	Bio seesei a yɛawie Tema Motorway kanko no ɔfa a ɛdi kan no, ɔfa a ɛtɔ so mmienu no a emu dwumadie ne nsamsoɔ no abɔntasa ho dwumadie no bɛhyɛ aseɛ.	Additionally, with Phase I of the Tema Motorway Roundabout completed, Phase II, which involves the construction of the 3rd tier of the interchange, will commence.
0.2654	0.7373	Obetsebi Lamptey ɛkwan no ɔfa a ɛtɔ so mmienu	Obetsebi Lamptey Ph. 2
0.6788	0.9897	Amantam mu ne Amantam ntam akwan ho dwumadie no a yɛfirii aseɛ wɔ afe 2019 no mu biara aduru mpɛmpɛnsoɔ a ɛkɔ nkan.	The Critical Regional and Inter-Regional Road Projects initiated in 2019 are at various stages of completion.
0.6714	0.0523	Deɛ yɛatumi awie no na ɛdidi soɔ yi: Dwumadie no edin Mantam Ne tenten (km) Osiem - Begoro ɛkwan nsiesie- ekuo 5 Apueeɛ Golokwati-Wli ɛkwan mu mpagya (km10km27) Firaw, Nsuta – Beposo, mu mpagya ekuo 3 Ashanti Nkonya Wrumpong – Kwamikrom nsiesie Oti Bawjiase - Adeiso so dwumadie kar mfimfini Tamale - Salaga Road - ɛkwan so anweaguo ekuo 1 Atifi	Project Name Region Length (km) Reconstruction of Osiem - Begoro Road - Lot Eastern Upgrading of Golokwati-Wli Road (km10km27) Volta km, Upgrading of Nsuta – Beposo, Lot 3 Ashanti Rehabilitation of Nkonya Wrumpong - Kwamikrom Oti Partial Reconstruction of Bawjiase - Adeiso Central Resealing of Tamale - Salaga Road - Lot 1 Northern
0.4017	0.2227	35 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ 63. Lɔre akwan ahodoɔ a ɛho dwumadie akɔ anim no bi ne: Sn.	Addition” 22 | Government of Ghana - 2023 Citizens’ Budget 63. Other road projects which have achieved significant progress include:
0.8020	0.2722	Dwumadie edin Mantam Ne tenten (km) Mpɛmpɛnsoɔ Navrongo - Naga ɛkwan nsesie (km 2.7 - km 42.2) - Lot 1 Apueeɛ Atifi Wa-Bulenga-Yaala kwan (Km 6.0- km 37.0) - ekuo 1 Atɔeɛ Atifi Salaga - Ekumdipe - Kpandai kwan nsesie (Km 26.7 - km 45.3) ne Kpandai - Nkanchina ɛkwan(10.8km) - ekuo 2 Atifi Yagaba - Mankarigu ɛkwan nsesie (Km 12.0 - km 24.0) ne Mankarigu - Nawuni ɛkwan nsiesie (Km 0.0 – km 17.5) ekuo 4 Atifi Apueeɛ Daboya - Mankarigu ɛkwan nsesie (Km 30.0 - km 63.1) - ekuo 5 Savanna Atebubu – Kwame Danso akwan nsiesie Bono Apueeɛ Anwiankwanta – Obuasi ɛkwan nsiesie Ashanti Nalerigu – Gbintri ɛkwan nsiesie (Km 6.0 – km 46.0) - ekuo 2 Atifi Apueeɛ New Abirem – Ofoasekuma ɛKwan (Km 0.0 - km 33.2) - ekuo 2 Apueeɛ Bogoso – Insu Siding-Huni Valley ɛkwan nsesie - ekuo 4 Atɔeɛ Sefwi Wiawso - Akontombra ɛkwan nsesie (Km 0.0 - km 15.0) - ekuo 2 Atɔeɛ Atifi Akrodie - Sayereso ɛkwan nsiesie (Km 0.0 - km 20.0) - Lot 1 Ahafo Menji – Bui ɛkwan nsiesie (Km 0.0 – km 30.0) - ekuo 1 Bono Nkran Mantam mu akwan pɔtee bi nsiesie Nkran	Project Name Region Length (km) Sept. Progress Upgrading of Navrongo - Naga Road (km 2.7 - km 42.2) - Lot 1 Upper East Upgrading of Wa-Bulenga-Yaala Road (Km 6.0- km 37.0) - Lot 1 Upper West Upgrading of Salaga - Ekumdipe - Kpandai Road (Km 26.7 - km 45.3) and Kpandai - Nkanchina Road (10.8km) - Lot Northern Upgrading of Yagaba - Mankarigu Road (Km 12.0 - km 24.0) And Upgrading of Mankarigu - Nawuni Road (Km 0.0 – km 17.5) - Lot 4 North East Upgrading of Daboya - Mankarigu Road (Km 30.0 - km 63.1) - Lot 5 Savannah Rehabilitation of Atebubu – Kwame Danso Roads Bono East Upgrading of Anwiankwanta – Obuasi Road Ashanti Upgrading Of Nalerigu – Gbintri Road (Km 6.0 – km 46.0) - Lot 2 North- East Rehabilitation Of New Abirem – Ofoasekuma Road (Km 0.0 - km 33.2) - Lot 2 Eastern Upgrading of Bogoso – Insu Siding-Huni Valley Road - Lot 4 Western Upgrading of Sefwi Wiawso - Akontombra Road (Km 0.0 - km 15.0) - Lot 2 Western North Upgrading of Akrodie - Sayereso Road (Km 0.0 - km 20.0) - Lot 1 Ahafo Upgrading Of Menji – Bui Road (Km 0.0 – km 30.0) - Lot 1 Bono Rehabilitation of selected roads in Greater Accra Greater Accra
0.5641	0.2058	36 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ Nwomasua 64. Aban botaeɛ a ɛne sɛ ɔbɛma sukuu ahodoɔ ne Nwomasua ɔfese nyinaa nsa aka akadeɛ dodoɔ a wɔbɛhia ama wɔn dwumadie akɔ nkan enti no, Aban tɔɔ 66 sita bɔɔs ɔha aduɔson enum (66-seater Buses), Pick-Up ahyɛn aduɔson baako (71 Pick-Ups) ne trakta mmienu (2 Tractors) kyekyɛ maa Ntoasoɔ sukuu (Senior High Schools) ne Nsaanodwumasua ne Nteteeɛ sukuu ahodoɔ (Technical and Vocational Education and Training Institutes (a wɔwɔ Ɔman yi mu no.	Addition” 23 | Government of Ghana - 2023 Citizens’ Budget Education 64. In line with Government’s commitment to ensuring that adequate logistics are available for effective and efficient administration of schools and educational directorates, Government procured and distributed 175 (66-seater) Buses, 71 Pick-Ups and 2 Tractors to Senior High Schools and Technical and Vocational Education and Training Institutes across the country.
0.4862	0.9092	Afe 2022 mu no, Aban faa Mpɔtam Mpontuo ne Nsaanodwumasua sukuu ahodoɔ aduonu nkron so ( 29 Community Development and Vocational Technical Institutes) tetee mmarima mpem mmiɛnsa ahanson ne aduonu ɛnan (3,724) ne mmaa mpem mmiɛnsa ahanson ne dunum (3,715) wɔ nsaanodwuma mu sɛdeɛ wɔn nimdeɛ bɛkɔ nkan ama wɔanya nnwuma ayɛ anaa abuebue wɔn ara wɔn nnwuma afa so abrɛ ohia ase.	In 2022, Government trained 3,724 male and 3,715 female artisans in 29 Community Development and Vocational Technical Institutes to sharpen their technical and vocational skills for employment and job creation opportunities as well as reduce poverty.
0.7137	0.9907	Bio, yɛtetee mpɔtam adekyerɛfoɔ dodoɔ ahanu aduanan nwɔtwe (248 community educators) wɔ mpɔtam mpontuo ne Asetena mu banbɔ ho nimdeɛ mu wɔ Kwaso Mpɔtam Mpontuo kɔlegyi hɔ sɛdeɛ wɔbɛnya nimdeɛ de aboaboa mpɔtamfoɔ ano ama wɔatu mpontuo ho anammɔn.	Additionally, 248 community educators were trained in community development and social protection at the Rural Development College in Kwaso to help mobilize communities for development activities.
0.7186	0.7500	Afe 2023 mu no, Aban bɛtete Mpɔtam Adekyerɛfoɔ dodoɔ ahanum wɔ Asetenam Banbɔ ne Mpɔtam Mpontuo ho (500 Community Educators in Social Protection and Community Development) asane ahyehyɛ nteteeɛ foforɔ koraa afa nimdeɛ a ɛma adwumanya ɛkwan bue a ɛnyɛ afuoyɛ ho sɛ ebia saminayɛ, anaa kentenwono ne aboa nwoma ho	Government in 2023 will train 500 Community Educators in Social Protection and Community Development and develop new training modules on non-farm job opportunities such as soap making, kente weaving and leather works to promote local economic development and income generation.
0.6925	0.9941	Apɔmuden 68. Atiridii yadeɛ gu so ka yadeɛ edu a ɛkum nnipa pa ara wɔ Ghana no ho.	Health 68. Malaria continues to be amongst the top ten killer diseases in Ghana.
0.3794	0.9912	Yei enti sɛdeɛ ɛbɛyɛ na Aban bɛtu atiridii yadeɛ ase no, ɔde afidie bi a wɔfrɛ no “LSM Implement app” a ɛtumi kyerɛ baabi a ntontom dɔre ma wɔhye wɔn ase wɔ Mansini ahodoɔ mu aba.	Thus, as part of Government’s efforts to eliminate malaria, an application (LSM Implement app) for mapping and treatment of mosquito breeding sites in the districts has been rolled out.
0.3712	0.9922	Ho Nteteeɛ Ayaresabea no (Ho Teaching Hospital) nso de afidie bi a wɔfrɛ no CT-Scan ne deɛ wɔfrɛ no “endoscopy” a ɛtumi hwehwɛ nnipadua mu nyinaa aba, asane de ɛhyɛn a wɔtumi de di akɔneaba kɔsa yareɛ (mobile clinic van) aba de kyinkyini kokɔ mmeaɛmmeaɛ de boa ayaresa.	The Ho Teaching Hospital introduced CT-Scan and endoscopy services and acquired a mobile clinic van to support outreach services.
