anchor_sim	qe_score	twi	english
0.7607	0.6460	Mpontuo ho nhyehyɛeɛ ahodoɔ a ɛdidi soɔ yi ne Nhyehyɛeɛ foforɔ yi nnyinasoɔ: Ghanaman yi Daakye mu Mpontuo Botaeɛ (Long-Term National Development Framework - Ghanal100), Sikasɛm ne Asetenam Mpontuo Nhyehyɛeɛ Ahodoɔ (Coordinated Programme of Economic and Social Development Policies (2017-2024), Mpɛmpɛnsoɔ a Ghana nhia GhanaCOVID-19 asetɔre ne ankorankorɛ mmoa, (Ghana Beyond Aid) ɛnna nnwuma nkanyan ho mmoa (GhanaCARES).	The new Framework is anchored on the long-Term National Development Framework (Ghana@100), Coordinated Programme of Economic and Social Development Policies (2017-2024), Ghana Beyond Aid Agenda and Strategy, and Ghana COVID-19 Alleviation and Revitalisation of Enterprises Support Programme (GhanaCARES).
0.3576	0.9736	"Saa nhyehyɛeɛ yi botaeɛ foforɔ ne sɛ ɛbɛma yɛatumi aduru Amanaman Nkabom Ekuo nhyehyɛeɛ a wɔato edin ""Agenda 2030- (SDGs) ne Abibirem Nkabom Botaeɛ a wɔato edin ""Africa Union Agenda 2063- no ho."	This Framework also seeks to achieve the objectives of the UN Agenda 2030 (SDGs) and Africa Union Agenda 2063.
0.1177	0.9683	Saa ɔfa yi da dwuma a Aban adi wɔ ɔman yi asoɛeɛ ahodoɔ no mu wɔ afe 2021 mu ne dwuma a ɔbɛdi wɔ afe 2022 mu no adi.	This section highlights the performance of Government in key areas and sectors of the economy in 2021, as well as programmes and activities for implementation in 2022.
0.4946	0.2883	"Sɛdeɛ ɛbɛyɛ na Aban bɛtumi ama ɔmanfoɔ anya nnwuma ayɛ enti no, ɔde nhyehyɛeɛ ne dwuma ahodoɔ bi te sɛ ""Ɔmanfoɔ Adwumanya Nhyehyɛeɛ (Ghana Productive Safety Net Project- (GPSNP) agu akwan mu."	Government, in its efforts to reduce unemployment levels, continues to implement policies and programmes such as the Ghana Productive Safety Net Project (GPSNP).
0.6504	0.0007	Dwumadie yi mu no, Aban: i. maa ɔmanfoɔ a wɔwɔ Nkuropɔn, Nkuro, ne Mansini, aduɔwɔtwe (80 MMDAs) a wɔyɛ ahiafoɔ pa ara mu dodoɔ mpem aduasa mmiɛnsa aha nkron aduonum mmienu (33,952 extreme poor persons) nnwuma yɛeɛ na wɔn ho akatua nyinaa dodoɔ som sika ɔpepem aduonum mmiɛnsa ne mpem aduanan mmiɛnsa (GH¢53.43 million total wage payout), ii. Kyekyɛɛ sika dodoɔ ɔpepem enum ne mpem aduɔwɔtwe mmienu GH¢5.82) maa fidua ahodoɔ ɔpepem nkron ahanu ne adunan ɛnan (9,244) a wɔwɔ mpɔtam ahodoɔ ɔha ne aduonu nwɔtwe mu (128 communities) wɔ Nkuropɔn, Nkuro ne Mansini aduanan baako (41 MMDAs) a ɛwɔ Atifi Amantam enum mu sɛ wɔmfa nhyɛ nnwuma ase anaa wɔmfa ntrɛ wɔn nnwuma no mu.	Under this project, Government. provided jobs for 33,952 extreme poor persons in 80 MMDAs with a total wage payout of GH¢53.43 million; and disbursed a total of GH¢5.82 million to 9,244 beneficiary households from 128 communities in 41 MMDAs in the five northern regions to commence businesses or expand their trade.
0.6884	0.9453	Aban nhyehyɛeɛ a ɛwɔ hɔ sɛ ɔbɛma mmeranteɛ ne mmabaawa adi dwuma ahodoɔ, nam so de ate kuro kɛseɛm atukɔtena (rural-urban) so, na ama wɔn asetena mu atu mpɔn enti no, ɔnam nnuadua, kookoo mfuo so adupeteɛ, ɔyɛasaseyie-peteɛ, nnuabaguo, kookoo nnua mman a yadeɛ aka no ho twitwa ne kookoo mfuo-so-nsusuguo so maa nnipa dodoɔ mpem ɔha ne aduasa nyaa nnwuma yɛeɛ (130,000 jobs were created).	In line with Government's objective to direct young men and women into productive ventures, reduce the rate of rural-urban migration and improve livelihoods of the youth, 130,000 jobs were created through the rehabilitation and replanting, mass spraying, fertiliser application, hand pollination, mass pruning and cocoa farm irrigation in the cocoa sector. Mass Spraying of Cocoa Farms
0.4452	0.9839	Ɔman Kwaeɛ mu Nnua Nhyɛananmu Dwumadie (National Afforestation Programme -NAP) no maa akwannya ma wɔfaa nnipa dodoɔ mpem aduɔson mmienu (72,000 persons) adwumam.	The National Afforestation Programme (NAP) provided an opportunity to engage a total of 72,000 persons exceeding the target of 60,000 to assist in various areas of planting activities.
0.6819	0.9834	Yɛgyina Mmabunu Kwaeɛm Nnua Nhyɛananmu Dwumadie (Youth in Afforestation Programme) no so faa nnipa no mu dodoɔ mpem aduasa enum (35,000) ɛnna yɛgyinaa deɛ wɔato edin sɛ Modified Taungya System (MTS) no so faa nnipa no mu dodoɔ mpem Dunson (17,000) ɛnna afei yɛgyinaa dwumadie a wɔfa nnipa ma wɔgu aba so faa nnipa mpem mmienu (2,000).	These included 35,000 persons under the Youth in Afforestation Programme, 17,000 persons under the Modified Taungya System (MTS) and 2,000 persons in seedling production.
0.1983	0.9873	Ankorankorɛ nnwuma nso faa nnipa dodoɔ mpem dunwɔtwe (18,000.)	The private sector also engaged about 18,000 persons.
0.6806	0.9946	Mmabunu Adwumanya Adwumakuo (Youth Employment Agency (YEA) no gyinaa wɔn nkorabata ahodoɔ so faa nnipa dodoɔ mpem aduɔwɔtwe mmienu, ahanwɔtwe ne aduosia nkron (82,869 beneficiaries).	The Youth Employment Agency (YEA) engaged 82,869 beneficiaries under the various YEA modules.
0.6665	0.9766	"Beaeɛ a wɔfrɛ no ""The Job Centre-, a ɛyɛ ntamgyinafoɔ ma wɔn a wɔrepɛ adwuma ne nnwumakuo no boa maa nnipa dodoɔ apem baako, ɔha ne aduɔwɔtwe enum (1,185 persons) nyaa adwuma."	“The Job Centre”, which links job seekers to potential employers, enabled 1,185 persons to gain employment.
0.7192	0.9961	Ɔhaw a COVID-19 yareɛ no de baeɛ no nyinaa akyi, yɛgu so ara renya kankorɔ wɔ Mansini Baako Afididwuma Baako (IDIF) ho dwumadie mu.	Despite the effects of the COVID-19 pandemic, remarkable success continues to be achieved under the IDIF Programme.
0.6682	0.8481	Ɛfiri afe 2017 bɛsi ɛnnɛ, Mansini Baako Afididwuma Baako(1D1F) dodoɔ ahanu aduoson nwɔtwe (278 1D1F) na yɛadi ɛho dwuma ama aduru mpɛmpɛnsoɔ ahodoɔ. Emu ɔha ne nsia gu so redi dwuma seesei (106 in operation), yɛgu so a yɛresi emu ɔha ne aduanan nwɔtwe (148 construction), ɛnna emu aduonu ɛnan deɛ, afei koraa na wɔrebɛfiri aseɛ (24 pipeline projects).	From 2017 to date, a total of 278 1D1F projects are at various stages of implementation, out of which 106 companies are currently in operation, 148 are under construction while 24 constitute pipeline projects.
0.3577	0.2050	Bɛsi ɛnnɛ nnwuma no a wɔafiri aseɛ redi dwuma no afa nnipa ahodoɔ mpem ɔha aduonum nsia, ahanson aduɔwɔtwe mmienu (156,782 persons) wɔ adwumam) na saa nnipa dodoɔ yi mpem dunson, ahanan ne aduonum baako (17,451 persons) deɛ, wɔfaa wɔn wɔ adwuma mu wɔ afe 2021 mu.	To date, the companies in operation have created 156,782 direct and indirect jobs, 17,451 of which were created in 2021.
0.7681	0.9854	1D1F Tomato ho afididwuma a ɛwɔ Domfete wɔ Berekum Atɔeɛ	Tomato Processing Factory at Domfete, Berekum west under 1D1F
0.7212	0.9844	"Dwumadie a wɔfrɛ no ""Enable Youth 1D1F mu no, nnwuma ahanu aduɔson nwɔtwe (278 projects) mu aduonum nwɔtwe (58 projects) yɛ mmabunu akuo a Aban aboaboa wɔn ano no dea na yɛataa wɔn akyi aboa wɔn sika fam sɛ wɔmfa mmue wɔn ankasa mfidinnwuma a ɛdi mu pa ara."	Under the Enable Youth 1D1F Initiative, 58 of the 278 projects are fully-owned by youth groups mobilised by Government and supported with seed funding to establish their own state-of-the-art agro-processing factories.
0.1617	0.9775	Saa nnwumakuo yi mu biara wɔ nnipa dodoɔ bɛyɛ aduanan kɔsi aduanan nwɔtwe a wɔde wɔn sika ahyɛ nnwuma no mu.	Each of these companies has between 40 and 48 individuals as shareholders.
0.7022	0.6343	Mansini Baako Afididwuma Baako (1D1F) ahodoɔ ahanu aduɔson nwɔtwe (278 1D1F) a ɛwɔ mantam ahodoɔ no mu na ɛdidi soɔ yi: 1D1F dodoɔ a ɛwɔ Mantam ahodoɔ no mu Ahafo Mantam 5 Asante Mantam 54 Bono Apueeɛ Mantam 10 Bono Mantam 19 Mfinimfini Mantam 19 Apueeɛ Mantam 37 Nkran Mantam 76 Atifi Apueeɛ Mantam 3 Atifi Mantam 6 Oti Mantam 3 Savanna Mantam (Ɛserɛm) 4 Atifi Apueɛ Mantam 7 Atifi Atɔeɛ Mantam 6 Firaw Mantam 13 Atɔeɛ Mantam 11 Atɔeɛ Atifi mantam 5	The regional breakdown of the 278 1D1F projects are indicated below. Table 1: Regional Breakdown of 1D1F Projects Region Number of 1D1F Projects Ahafo Region 5 Ashanti Region 54 Bono East Region 10 Bono Region 19 Central Region 19 Eastern Region 37 Greater Accra Region 76 North-East Region 3 Northern Region 6 Oti Region 3 Savanna Region 4 Upper East Region 7 Upper West Region 6 Volta Region 13 Western Region 11 Western North Region 5
0.4020	0.9795	Yɛgyinaa Nnwumakuo a wɔdi dwuma wɔ beaeɛ pɔtee bi a wɔmma wɔnntua ɛtoɔ nhyehyɛeɛ so (Free Zones enterprises) maa nnipa ahodoɔ mpem aduasa, ɔha ne duɔwɔtwe nkron (30,189 persons) nyaa adwuma yɛɛ wɔ adwadeɛyɔ nkorabata (manufacturing sector) no mu.	” 43. Under Free zones enterprises, a total of 30,189 jobs were created, mainly in the manufacturing sector.
0.5092	0.7393	Akuapem Atifi Mansini mpaboa afididwuma Sefwi Akontombra ɛmo afididwuma	Akuapem North Shoe Factory Sefwi Akontombra Rice Processing factory
0.6734	0.4153	Ani da ɛkwan sɛ sɛ yɛtumi wiewie 1D1F nnwuma ahodoɔ no a, ɛnam so bɛma yɛabuebue nnwuma dodoɔ dodoɔ mpem ɔha aduasa baako, ahanwɔtwe ne dunson (131,817 jobs) wɔ mansini ɔha ne aduasa ɛnan mu (134 districts) wɔ ɔman yi afanan nyinaa.	It is expected that the completion of ongoing 1D1F projects will create additional 131,817 direct and indirect jobs in 134 districts across the country.
0.2417	0.9829	Afe 2022 mu no, Mmabunu Adwumanya Adwumakuo no (YEA) no ne wɔn a wɔanya adwuma dodoɔ mpem ɔha ne nsia (106,000 beneficiaries) wɔ 1D1F mu no bɛnya nsawɔsodie.	In 2022, the YEA will engage 106,000 beneficiaries.
0.7735	0.9209	Ahyɛn Akwaa-hyehyɛ ne Ahyɛn ho Afididwuma (Vehicle Assembly and Automotive Industry) a ɛyɛ Ghana Ahyɛn ho Afididwuma Mpontuo dwumadie no fa bi boa maa Toyota Tsusho Aafididwuma no, buee Ahyɛn Akwaa-hyehyɛ Adwumakuo wɔ Ayɛwohomumɔ bosome mu wɔ afe 2021 mu nam so firii aseɛ hyehyɛɛ Toyota ne Suzuki ahyɛn – Hilux Pickup ne Suzuki Swift – wɔ Ghana.	Under the Vehicle Assembly and Automotive Industry component of the Ghana Automotive Development Programme, Toyota Tsusho Manufacturing Company commissioned an assembly plant in June 2021 to assemble Toyota and Suzuki brands of vehicles a Hilux Pickup and Suzuki Swift a in Ghana.
0.3748	0.3848	Volkswagen firii ahyɛn dodoɔ yɛ ase wɔ Ɔsanaa bosome mu wɔ afe 2020 mu wɔ Ghanaman mu na wɔtoaa so wɔ afe 2021 mu. Kantanka Ɛhyɛn ho adwumakuo no nso pagyaa wɔn ahyɛn a wɔyɛ wɔ Ghanaman mu ha no ho dwumadie mu.	Volkswagen commenced commercial production in Ghana in August 2020 and continued in 2021. kantanka Automobile Company limited also stepped-up production of the made-in-Ghana vehicle models.
0.2234	0.3655	Afe 2022 mu no ani da ɛkwan sɛ Ahyɛn Akwaa-hyehyɛ Nnwumakuo ɛnan a wɔn ne Nissan, KIA, Hyundai ne Renault nso bɛfiri aseɛ ayɛ ahyɛn no dodoɔ a wɔbɛtɔn.	Four new vehicle assembly plants in Ghana, namely Nissan, kIA, Hyundai and Renault are also expected to commence commercial production in 2022.
0.6766	0.5073	Ɛsiane Ɔmanpanin anisoadehunu a ɛfa nnuadua a wɔde ma ɔman mu yɛ fɛ ho no enti, Adwumakuo a ɛhwɛ Pramma ne Turo ahodoɔ so (Department of Parks and Gardens) duaa nnua dodoɔ mpem edu ahanu ne nkron (10,209 trees) wɔ ɔman yi afanan nyinaa mu de hyɛɛ Ewiase Atenaeɛ Da afahyɛ no.	In line with the President's initiative of greening Ghana, the Department of Parks and Gardens planted 10,209 trees across the country to mark the world Environment Day.
0.6259	0.0009	Ɔman Kwaeɛ Nhyɛananmu dwumadie no mu no, yɛde sii yɛn ani so sɛ yɛbɛdua nnua wɔ asase hekta mpem aduɔwɔtwe (80,000 ha) so, nanso yɛtumi duaa nnua no wɔ asase hɛkta mpem aduɔson enum, ɔha aduɔson (75,170ha) so, na yei mu no, yɛduaa nnua nketewa wɔ asase hɛkta mpem dunan, ne aduonum nson a ɛyɛ kwaeɛ foforɔ (14,057 new forest plantations) so, afei, asase hɛkta mpem edu, ahanan aduokron enum a ɛso nnua anyɛ yie (10,495 ha) no nso yɛduaa nnua hyɛɛ anan mu, ɛnna yɛsane duaa nnua wɔ mfusase hɛkta mpem aduonum, ahansia ne dunwɔtwe (50,618 ha farm lands) so.	Under the National Afforestation Programme, a total area of 75,170ha out of a target of 80,000ha was planted with tree seedlings comprising 14,057ha of new forest plantations, re-establishment of 10,495ha failed areas and planting of trees on 50,618ha farmlands.
0.7939	0.7397	Bio yɛduaa nnua dodoɔ ɔpepem mmiɛnsa ne mpem nson (3.7million) a Ofram, Emire, Wawa, Kokrodua, Teak, Cedrela, Gmelina, Cassia, Eucalyptus ne Mahogany fra mu bie.	In addition, 3.7 million seedlings, including ” Ofram, Emire, wawa, kokrodua, Teak, Cedrela, Gmelina, Cassia, Eucalyptus and Mahogany species were planted.
0.4934	0.3987	"Ɛnam dwumadie a wɔato edin sɛ ""Galamstop- no so ama asutene akɛseɛ bi te sɛ, Asuo Pra a ɛwɔ Twifo Praso, Asuo Pra a ɛwɔ Daboase, Asuo Ankobra a ɛwɔ Bonsaso, Asuo Tano a ɛwɔ Elubo, Asuo Birim a ɛwɔ Osino ne Asuo Birim a ɛwɔ Bunso nyinaa ani ate nwann."	Through the “Galamstop” programme, the cleanliness of most of the major river bodies in the country, including the Pra River at Twifo Praso, Pra River at Daboase, the Ankobra River at Bonsaso, the Tano River at Elubo, Birim River at Osino and Birim River at Bunso have improved.
0.5620	0.7363	Yɛhyɛɛ beaeɛ a wɔgya to hɔ de bɔ atenaeɛ ho ban ase wɔ mpɔtam ahodoɔ bi mu wɔ Firaw tadeɛ (Black and White Volta), Tano, Offin ne Densu, dii dwuma ahodoɔ pii a wɔnam so tetee ntutim ho nnipa dodoɔ ahanu aduonum mmienua (252 nursery attendants) wɔ mpɔtam nson mu, na afei yɛduaduaa nnua nketewa mpem dunsia, ahankron ne aduasa nson (16,937 seedlings).	Buffer zone restoration schemes were initiated in selected communities within the Black and white Volta, Tano, Offin and Densu basins with a variety of activities, including training of 252 nursery attendants in 7 communities, and planting of 16,937 tree seedlings.
0.3312	0.9692	Yei nyinaa botaeɛ ne sɛ ɛbɛboa ahyɛ atenaeɛ a agyigya wɔ asuo ho no na ate ɔhaw a nnipa dwumadie de aba asuo ahodoɔ no ho no so.	This is to restore degraded buffers around the river bodies and reduce the negative impact of human activities on the water bodies.
0.3148	0.5908	Yɛmaa ɔmanfoɔ gyaee sumina a wɔgugu wɔ Kpone (Nkran mantam no) ne Oti (Ashanti mantam) no na yɛkɔɔ so dii dwuma de nsakraeɛ baa nkuropɔn sumina ho ntotoeɛ mu ne mpɔtam ahodoɔ a ɛwɔ saa mmeaeɛ yi no atenaeɛ tebea mu.	Decommissioning and re-engineering of the landfill sites at kpone (Greater Accra Region) and Oti (Ashanti Region) works continued to transform and improve the management of municipal waste and the environmental conditions of the communities within the catchment areas.
0.4121	0.4163	Afe 2022 mu no, Pramma ne Turo Adwumakuo (Parks and Gardens Department) no bɛgu nnua aba dodoɔ mpem ahanan (400,000 seedlings) atɔn, na wɔagyina nnuadua ho dawubɔ dwumadie a wɔde ko tia ewiem nsesaeɛ ho ɔhaw no so adua nnua no dodoɔ mpem ɔha (100,000 trees) wɔ ɔman yi afanan nyinaa.	” 52. In 2022, the Parks and Gardens Department will propagate 400,000 seedlings for sale and plant 100,000 trees across the country as part of horticultural sensitisation programmes to fight climate change.
0.3947	0.9756	"Ɛsiane Aban dwumadie a wato edin sɛ ""Water for All- a yɛnam so bɛma obiara anya nsuo no enti, yɛahyɛ nsuo ho dwumadie ahodoɔ ase a emu biara aduru mpɛmpɛnsoɔ pɔtee bi."	As part of Government's “water for All” programme, several water systems have been initiated and are at various stages of completion.
0.7344	0.0062	Yeinom na ɛdidi soɔ yi: Atifi Apueeɛ Mantam nsuo ho dwumadie ɔfa a ɛdi kan (a nnipa a wɔwɔ Navrongo, Bolgatanga, Paga, Bongo ne ne mpɔtam bɛnya ho mfasoɔ) – wɔadi ɛho dwuma akɔduru ɔha mu nkyɛmu aduɔkron nwɔtwe (98 % completed) na wɔbɛpa ɛho ntoma wɔ Ɔpɛnimma bosome mu wɔ afe 2021 mu, Tamale Nsuo Dwumadie – yɛawie ɛho ntotoeɛ a ɛho dwumadie rebɛfiri aseɛ, Damango Nsuo Dwumadie – ɛho adrɔɔdrɔɔ ne nhyehyɛeɛ nyinaa adi mu a ɛrebɛfiri aseɛ, Wenchi Nsuo Dwumadie – yɛawie ɛho nhyehyɛeɛ nyinaa ama dwumadie no afiri aseɛ, Keta Nsuo Dwumadie – yɛawie ɛho nhyehyɛeɛ nyinaa ama dwumadie no gu so., ɛnna Sekondi-Takoradi Nsuo Dwumadie – yɛawie ɛho dwumadie nyinaa de nsa ahyehyɛ ɛho kɔntraagye ase.	They include the following. Upper East Region water Supply Project Phase I (covering Navrongo, Bolgatanga, Paga, Bongo and its environs) a 98 percent completed and scheduled for commissioning in December 2021; Tamale water Supply Project a VFM completed to pave way for commencement of the Project; Damango water Supply Project a Initial designs and VFM completed; wenchi water Supply Project a VFM completed and project commenced; keta water Supply Project a VFM completed and works ongoing; and Sekondi-Takoradi water Supply Project a VFM completed and contract signed.
0.3060	0.4556	Ɛduruu Ɛbɔ bosome da a ɛtɔ so aduasa wɔ afe 2021 mu no, na wɔatwerɛ Ghanafoɔ dodoɔ ɔpepem dunum, mpem ahansia aduonum nsia, ɔha ne aduosia (15,656,160 Ghanaians) edin wɔ Ɔmanbayɛ ho Adansedie Nwoma (National Identity Register (NIR) no mu, na wɔmaa saa nnipa yi mu dodoɔ ɔpepem dubaako, mpem ahansia aduanan nwɔtwe ne ahasa aduɔkron baako (11,648,391 Ghanaians) a na wɔadi boro mfeɛ dunum nyinaa Ɔman Kaade no bi (Ghana Cards).	Water Reservoir in Novrongo Th 54. As at 30 September, 2021, 15,656,160 Ghanaians were enrolled on the National Identity Register (NIR), out of which 11,648,391 Ghanaians aged 15 years and above were issued with Ghana Cards.
0.6692	0.9888	Bio, yɛtwerɛɛ amannɔnefoɔ dodoɔ mpem ɔha aduosia mmiɛnsa ne ahansia aduɔkron enum (163,695 foreigners) edin memaa wɔn ahɔhoyɛ ho adansedie kaade (Non-Citizen Identity Cards).	A total of 163,695 foreigners were also enrolled and issued with Non-Citizen Identity Cards.
0.2896	0.6602	"Wɔfirii Ɔman SIM kaade ho edintwerɛ nhyehyɛeɛ no ase wɔ Ahinime bosome ɛda a ɛdi kan wɔ 2021 mu wɔ nɛtwork ahodoɔ no nyinaa so, na ɛbɛboa asi SIM kaade ho korɔnobɔ ne ""mobael- fon a wɔde di dwuma a ɛmfa mmarakwan so no ano, na saa dwumadie yi bɛba awieeɛ wɔ Ɔbɛnem bosome awieeɛ wɔ 2022 mu."	The National SIM Card Registration programme, which is expected to reduce st SIM fraud and use of mobile phones for illegal activities, commenced on 1 st October, 2021 on all networks and is expected to end on 31 March, 2022.
0.4310	0.7510	Ɛduruu Ɛbɔ bosome awieeɛ wɔ afe 2021 mu no, na yɛayɛ ɛberɛ ano ɛberɛ ano nsiesie wɔ lɔre akwan a ɛka nkuro akɛseɛ bom kwansini mpem aduonu baako, ahansia ne enum (21,165 km), deɛ ɛkɔ beaeɛ a mfudeɛ firi ba kwansini mpem nsia, ahanu aduosia enum (6,265 km) ne kurom akwan kwansini mpem mmienu, ahankron ne aduasa nson (2,937 km).	As at the end of September 2021, routine maintenance was carried out on 21,165km of the trunk road network, 6,265km of the feeder road network, and 2,937km of the urban road network.
0.1918	0.9883	Kutawonsa da a ɛtɔ so Nkron wɔ afe 2021 mu no, yɛpaa Pokuase lɔre ɛkwan abɔnta nsamsoɔ ho dwumadie a abɔntanan nsamsoɔ, lɔre akwan bi a wɔahyɛda ayiyi ato hɔ kwansini dummienu, beaeɛ a ɔmanfoɔ fa so wɔ lɔrekwan ho, ɛtwene a nnipa fa so, ɛtwene a nnipa fa aseɛ ne suka ahodoɔ ka ho no ho ntoma.	The Pokuase Interchange Project comprising the construction of a 4-tier interchange, 12km of selected roads, segregated walkways, footbridges, th underpasses and drainage structures was completed and commissioned on 9 July, 2021.
0.4712	0.7827	Afe 2022 mu no, yɛbɛyɛ nsiesie a emu bi ne lɔre akwan-so-dwie, lɔre akwan so ntokurotua,lɔre nkwankyɛn nsiesiene, lɔre ɛkwan ho nnuadua wɔ ɛkwan a ɛka nkuro akɛseɛ bɔ mu kwansini mpem aduonu enum (25,000km) deɛ ɛkɔ mmeaeɛ a mfudeɛ firi ba kwansini mpem dunsia(16,000km), ne kurom akwan kwansini mpem mmiɛnsa ahanum (3,500km)	In 2022, 25,000km, 16,000km and 3,500km of routine maintenance activities including grading, pothole patching, shoulder maintenance, and vegetation control will be undertaken on the trunk, feeder, and urban road networks, respectively.
0.5707	0.8047	"Bio, yɛbɛyɛ ɛberɛ ano ɛberɛ ano nsiesie dwumadie wɔ mmeaeɛ bi a asɛe (spot improvement), ɛkwan so aboseaguo (re-gravelling), ɛkwan so anweaguo (resealing), asefaateguo (asphaltic overlay), nsiesie kakra (partial reconstruction), atwene (bridges) ne dadeɛ anaa ""sɛmɛnte- dorobɛn akɛseɛ a nsuo fa mu (culverts) wɔ akwan a ɛka nkuro akɛseɛ bɔ mu kwansini aduonu mmiɛnsa (23km), akwan a ɛkɔ baabi a mfudeɛ firi ba kwansini ahanwɔtwe (800km) ne kurom akwan kwansini ahasa (300)."	” 59. Additionally, periodic maintenance activities (spot improvement, re-gravelling, resealing, asphaltic overlay, partial reconstruction and maintenance of bridges and culverts) will be undertaken on 23km, 800km, and 300km of trunk, feeder and urban roads, respectively.
0.6459	0.9717	Afei yɛbɛwie akwan a ɛka nkuro akɛseɛ bɔ mu kwansini aduɔson enum (75km), deɛ ɛkɔ baabi a mfudeɛ firi ba kwansini ɔha aduonum (150 km) ne kurom akwan kwansini aduasa (30 km) ho dwumadie.	Rehabilitation works on 75km of trunk roads, 150km of feeder roads and 30km of urban roads will also be undertaken.
0.2900	0.5898	Yɛgu so redi nnwuma atitire a ɛdidi soɔ yi na yɛbɛtoa so wɔ afe 2022 mu: Obetsebi Lamptey nsamsoɔ abɔnta no ɔfa a ɛtɔ so mmienu, Tema Motorway kanko no ɔfa ɛtɔ so mmienu no abɔnta nsamfoɔ a ɛtoa so mmiɛnsa no, La mpoano ɛkwan no ho dwumadie (deɛ ɛdi kan ne deɛ ɛtɔ so mmienu -Lots 1”2) Nkran-Mpoano ɛkwan no, ne Kumasi Tadeɛ ɛkwan ne Nsuka Ntrɛmu ho dwumadie.	The following major projects are currently being undertaken and will be continued in 2022. Phase 2 of the Obetsebi lamptey Circle Interchange; rd Phase 2 of the 3 Tier of the Tema Motorway Roundabout interchange; The la Beach Road Project (lots 102) on the Accra-Tema Beach Road; and Development works on the kumasi lake Roads and Drainage Extension Project.
0.6527	0.4263	"Dwumadie a wɔnam so rehwɛ ama kuayɛ akɔ so wɔ afe no nyinaa mu no enti, yɛde sii yɛn ani so sɛ yɛbɛtu asutadeɛ dodoɔ ahanum aduosia (560 targeted dams) na yɛtumi tuu emu dodoɔ ahanum ne nson (507 dug out dams), na yɛagyina ""Akuraase Baako Asutadeɛ Baako ""nhyehyɛeɛ no so awie asutadeɛ afoforɔ aduɔwɔtwe (80 completed dams) bi nso."	In the drive to encourage all-year-round farming, 507 small earth dams out of the 560 targeted, and 80 other dams have been completed under the “One Village One Dam” Initiative.
0.2030	0.9277	Yɛgyinaa Kuayɛ ho dwumadie nhyehyɛeɛ no ɔfa a yɛfrɛ no IPEP no so wiee nkuraase edwa aduonum ne Mankassim edwa no ɔfa a ɛdi kan a suka a ne tenten yɛ mita ahanson aduɔwɔtwe ka ho bie no nyinaa.	St 62. 50 rural markets under the agriculture component of IPEP and the 1 Phase of the Mankessim market, which includes a 780-metre storm drain have all been completed.
0.7080	0.9849	"Ɛsiane dwumadie a wɔnam so de rema ɔmanfoɔ a wɔwɔ ahoɔden anya adwuma ayɛ (Ghana Productive Safety Net - GPSNP) no enti, Aban gyinaa ""Kuayɛ mu Nnɔbaeɛ a yɛde kɔ Amannɔne kɔtɔn ne Nkuraaseɛ Mpontuo Dwumadie (Planting for Export and Rural Development (PERD) Programme) no so kyekyɛɛ nnɔbaeɛ a yɛtɔn nya mu sika ho nnua nketewa dodoɔ ɔpepem nson ne mpem ahankron (7.9 million cash crop seedlings) maa akuafoɔ."	Under the Ghana Productive Safety Net Project (GPSNP), Government distributed a total of 7.9 million cash crop seedlings to farmers under the “Planting for Export and Rural Development” (PERD) Programme.
0.5386	0.0007	"PERD mfudeɛ nnua nketewa a wɔde bɛma Kintampo akuafoɔ a wɔwɔ Bono Apueeɛ Mantam no Aban gyinaa dwumadie a wɔato edin ""Kuayɛ mu Nnɔbaeɛ a yɛde kɔ Amannɔne kɔtɔn ne Nkuraaseɛ Mpontuo- no so, kyekyɛɛ ateaa, kɔfe, kube, abɛ, mango, ne rɔba nnua nketewa a yɛde tintim dodoɔ ɔpepem baako mpem ahasa aduosia ne ahanum aduɔwɔtwe nkron, (1,360,589 cashew, coffee, coconut, oil palm, mango and rubber seedlings) memaa akuafoɔ dodoɔ mpem nson ahanum aduanan mmiɛnsa (7,543 farmers) a wɔwɔ Ahafo, Ashanti, Bono, mfinimfini, Apueeɛ, Nkran, Oti, Atɔeɛ, Atɔeɛ Atifi ne Firaw Amantam mu."	PERD Seedlings for Farmers at kintampo in Bono East Region ” 64. Government under the “Planting for Export and Rural Development” initiative, distributed 1,360,589 cashew, coffee, coconut, oil palm, mango and rubber seedlings to 7,543 farmers in Ahafo, Ashanti, Bono, Central, Eastern, Greater Accra, Oti, western, western North and Volta Regions.
0.1877	0.9619	Aban wiee ntɔtemmoa ebuo edu baako a yɛde ani buu sɛ yɛbɛsi no mu edu ne nsubura dodoɔ dubaako maa ntɔtemmoayɛn mmeaeɛ ahodoɔ dubaako.	Government completed 10 out of 11 livestock housing units and 11 mechanised boreholes for 11 livestock breeding stations.
0.1970	0.7651	Afei Aban kyekyɛɛ nnuro a yɛde wɔ ntɔtemmoa de brɛ ntɔtemmoa yadeɛ ahodoɔ ano ase no dodoɔ ɔpepem nson, mpem ahanson ne ahanum.	Additionally, Government distributed 7,700,500 vaccines for the control of poultry and livestock diseases.
