anchor_sim	qe_score	twi	english
0.3397	0.0393	Ɔbɛkɔ so de nnuaba ne ɔyɛasaseyie (fertilizer) amema akuafoɔ binom nam so aboa ama aburoo, emo, soya, atokoo, adua a wɔfrɛ no ‘cowpea’, ne nkatee asɔ anaa abɔ pii, ama Ghanaman agyina ne nan so wɔ kuayɛ mu, atumi de mfudeɛ no bi ako amannoɔne akoton;	Continue the supply of improved seeds and fertilizers to beneficiary farmers in order to ensure sustained increase in yields of maize, rice, soya, sorghum, cowpea, and groundnut, and make the Ghana self-sufficient in food production with enhanced potential for export;
0.3461	0.0933	Ɔbekyekye mmoa a wɔn ase dɔre sɛ ebia mprako ne nkokɔ no dodoɔ mpem ahanum, aduasa baako ne ɔha (531,100) a ɔtɔ no afe 2020 mu no ama akuafos; obebue kookoo boto nkaribea mmiensa(3); obeto ‘brola nkokɔmma a wɔnni mmoroo da koro no mpem enum (5000) ne deɛ wɔfrɛ wɔn kuroiler no mpem aduonu (20,000) atete ne ɛboɔ so ɔha mu nkyɛmu aduonum (50%) de ama akuafov;	Distribute 531,100 improved breeds of small ruminants, pigs and poultry procured in 2020 to farmers; set up three baling centres; procure 5 million broiler day-old chicks and 20,000 kuroiler birds to farmers at a 50 percent subsidy;
0.1821	0.0006	16 | Ghana Aban - 2021 Ɔman Mma Sikasɛm Nhyehysee Óla Asentire: “Yebewie dwumadie ama ases atim na ygatoa des aka so nam so akanyan ɔman sikasem”	Procure agricultural machinery and equipment worth about US$30 million for distribution to farmers to boost mechanisation development;
0.3292	0.0136	Ɔbetoto kuayɛ mfidie ne sho akade2 a ne sbo som dɔla ɔpepem aduasa (US$30 million) akyekyɛ ama akuafoɔ nam so ama abeesfo kwan a wɔfa so yɛ kua no atu mpon; ɔbetoto nnuro a wode gugu mfuo so kunkum mmoawammoawa a wɔfrɛ wɔn ‘osa asraafoo’ (army worm) no dodoɔ lita mpem aduɔkron nson (97,000 litres) anaa kilogram mpem dunan(14,000 kg), ato nhwehwedan mmienu, ne afei abesfo mmoayene mfidie mmiensa, deɛ wɔfrɛ no “parasitoids” a wode brɛ mmoammoawa/ ɔsa ano ase no dodo ɔpepem mmiensa; na afei	Procure 97,000 litres and 14,000 kg of insecticides for control of Fall Army Worm and procure two screen houses, three mass biological rearing facilities, and 3 million parasitoids for the control of Fall Army Worm; and
0.6593	0.9863	Ɔbestete mmabunu aduosia snan (64) ama wɔanya abeesfo ɛkwan a wɔfa so dua atosodeɛ ne mfudeɛ afoforɔ bi (greenhouse technology) ho nimdeɛ wɔ Akumadan ne Bawjiase.	Train 64 youths in greenhouse technology in Akumadan and Bawjiase.
0.3764	0.0007	ASOƐEEƐE A Ɛhwɛ EDWADIE NE Mfidinnwuma SO 27. Afe 2020 mu no, Aban faa mfidinnwuma mu nsakraeɛ nhyehysee ahodov so sakraa mfidinnwuma mu, a ne botaees ne sɛ ɛbɛboa ama	MINISTRY OF TRADE AND INDUSTRY Government in 2020 implemented a complete and wide ranging Industrial Transformation Programme with components directed towards making Ghana the new manufacturing hub in West Africa and Africa.
0.3503	0.0008	Ɔman no atumi abeye adwadesy£s fapem wo Abibirem Atɔeɛ Aman ne	In Government undertook the following activities/programmes:
0.6378	0.0010	Ɔgyinaa Mansini Baako Afididwuma Baako nhyehysee so (“1D1F) toaa dwuma ahodos ahanu aduasa mmienu (232) a na emu biara aduru mpɛmpɛnsoɔ pɔtee bi no so. Seesei, emu aduson nsia (76) ho anammɔntuo aba awiees ama afiri aseɛ redi dwuma, ɛnna emu ɔha ne nson (107) nso, wɔgu ɛho dwumadie so ;	Implementated a total of 232 projects under “1D1F” which are at various stages of execution, out of which 76 are currently in operation and 107 are under construction;
0.6780	0.0009	De sika boaa nnwuma a na wɔwɔ akwannya sɛ wọɔye Mansini Baako Afididwuma Baako nnwumakuo (1D1F), bobodo wɔn mu binom bosea, maa wɔn mu binom nyaa estotua ho faahodie ho mmoa, ma afoforɔ nso, wode mpuntunnee sɛ ebia lɔre akwan, nsuo ne nkanea kos baabi a wɔn mfidinnwuma no wo ho. ;	Supported eligible 1D1F companies with investment and credit facilitation, tax and non-tax incentives, and infrastructure-related support such as construction of access roads and water and electricity connection;
0.6719	0.0007	Penee so maa ‘Mansini Baako Afididwuma Baako’ (1D1F) Nnwumakuo aduasa nson (37) antua sika dododo ɔpepem ahansia ne mmiɛnsa (GH¢603 million) nneɛma a na wɔakra ho etoo;	Approved a total of GH¢603 million Import Duty Exemptions on capital goods and raw materials for 37 1D1F companies;
0.6693	0.9297	Gyinaa Mansini Baako Afididwuma Baako nnwumakuo (1D1F) ahodoɔ anan mu ne sikakorabea Nnwumakuo a wɔne wɔn di dwuma dii nsawɔsoɔ nam so nyaa bosea ɔpepepem mmienu ne Ɔpepem ahasa (GH¢ 2.3billion) kyekyɛ maa won.	Working with 1D1F companies and Participating Financials Institutions (PFIs), secured GH¢2.3 billion of credit disbursements to the companies.
0.4457	0.0164	Mu de sikabotene ɔpepem ahanu ne dumiɛnsa (GH¢213) million soɔ sikakorabea nnwuma no asene mu sedes sɛ bosea no bi ho ba asɛm a wode bɛtete wɔn ho.	A total of GH¢213 million in interest subsidy support to de-risk lending was paid by Government to the PFIs on behalf of 1D1F companies;
0.7264	0.0007	Ɔsisii Nnwumabue Nteteesbea (Business Resource Centres) (BRCs) aduasa nson (37) wo Mansini ahodoɔ mu wo afe 2020 mu, maa wɔn adwumayefoo, mfidie ne akade afoforɔ a wɔhia nyinaa ma woọfirii aseɛ dii dwuma.	Established 37 Business Resource Centres (BRCs) at the district level in 2020 and they are currently in operation with full deployment of staffing, equipment, and other facilities.
0.6135	0.0500	Nnwumabue Nteteesbea (Business Resource Centres) BRCs aduasa nson (37) no dwumadie tre kɔɔ Mansini ahodoɔ ɔha aduanan nsia mu(146) mu.	The operation of the 37 BRCs cover about 146 districts.
0.7230	0.0006	Yɛafiri aseɛ resi Nnwumabue Nteteeebea (Business Resource Centres) afoforɔ aduasa (30), na yɛwie a, ne nyinaa dodoov ano bɛsi aduosia nson (67) ;	Construction commenced on 30 additional Business Resource Centres which will bring the total number of BRCs to 67;
0.6736	0.0007	Ɔboaa Ɔman yi mu ntomatam nnwumakuo ɔha ne edu (110) nam so maa saa Nnwumakuo no tumi pagyaa wɔn ntomatam dodoɔ a wɔyɛ no mu, nam so maa wɔn nkatahwene (nose mask) a boa si COVID 19 ano no pam ho kɔntraagye ; afei	Assisted 110 local garment manufacturing companies to enhance their production capacity and were given contracts for the production of Personal Protective Equipment (PPEs) to combat the COVID-19 Pandemic; and
0.6294	0.0010	Ɔde ntomatam a woto firii Ɔman yi mu ntomatam nnwumakuo ahodoɔ mmiɛnsa (3) ho pamm nkatahwene (nose mask) dodoɔ Ɔpepem dunkron ne mpem ahanum (19.5 million), asopiti ntadee ngusoo mpem aduɔkron (90,000), etiri so nkatasoo mpem aduɔkron (90,000), ne ayaresa ho akadeɛ mpem aduonum (50,000 ) wo afe 2020 mu. I DECENT WORK AND: Economic GROWTH ;	Produced 19.5 million face masks, 90,000 hospital gowns, 90,000 head covers, and 50,000 medical scrubs in 2020 with fabrics procured from 3 local textile manufacturing companies.
0.7081	0.0091	COVID-19 ho mmoa a wɔde maa Nnwuma Nketewa, Adantam ne Aksses (MSMEs) nam so maa nkanyan baa wɔn dwumadie mu	COVID-19 support to revitalise Micro, Small and Medium-Sized Enterprises (MSMEs)
0.0689	0.0007	18 | Ghana apan - cuzi Ɔman wina omast Nnyenyeeè	In 2021, Government will continue with the construction of 107 1D1F companies and commence the construction 49 others.
0.2485	0.0044	Afe 2021 mu no, Aban bɛtoa 1D1F nnwuma ɔha ne nson (107) a wɔafiri aseɛ resi no so na wafiri ases asi foforɔ koraa aduanan nkron	15 | Government of Ghana - 2021 Citizens’ Budget MINISTRY OF ENERGY
0.3597	0.0011	ASOƐEEE A Ɛhwɛ OGYA - AHOƆDEN SO 29. Sedes Aban bɛtumi ama ɔmanfos anya Ogya - Ahoɔden a ɛgyina so nti no, afe 2020 mu no oyee deɛ ɛdidi so yi: ° Ɔwiee 200MW Amandi Anyinam dwumadie no mu ɔha nkyekyɛmu aduɔkron nwoɔtwe (98%), na seesei wɔadi dwuma no ama aka ɔfa kakra bi a erenkyesre biara yebepa ho ntoma;	In an effort to provide safe and reliable supply of energy, Government in 2020: Completed approximately 98 percent of the 200MW Amandi Power Project and is currently at the last phase of commissioning;
0.3625	0.0019	3de mpɔtam ahodoɔ ahanum aduosia (560) mu dodos ahasa aduɔwɔtwe nwɔtwe (388) bɛkaa ɔman ogya-ahooden nhoma no ho, ma epagyaa anyinam ahoɔden ho akwannya mu firii ɔha mu nkyɛmu aduɔwɔtwe enum, akyiri pɔ hwee (85.0%) wɔ Ɔpɛpɔn bosome mu kɔduruu ɔha mu nkyɛmu aduɔwɔtwe enum, akyiri pɔ mmienu (85.2%) wo afe 2020 bosome Ɔpenimma awieees no mu, na ɛnam mpoɔtam ogya-ahooden nhyehyɛeɛ so ama mpɔtam bɛboro mpem edu (10,000) anya anyinam ahooden.	Connected a total of 388 out of 560 communities to the national grid, increasing the National Electricity Access rate from 85.0 percent in January 2020 to 85.2 percent at end-December 2020, with over 10,000 communities so far connected to the national grid Under the Rural Electrification Programme; and
0.6444	0.9883	Ɔgyinaa nkuro nketewa mu mframagya (LPG) ho nhyehysee dwumadie so kyekyse ‘sotoofo’ a ɛde mframagya di dwuma dodoɔ mpem ahanum (1,500).	Distributed 1,500 LPG cook stoves under the Rural LPG Promotion Programme.
0.1340	0.0007	Afe 2021 mu no, Aban bsko so de n’áni adi dwuma a ɛdidi soɔ yi akyi ahw ama adi mu:	In 2021, Government will continue to monitor and facilitate the implementation of the following projects:
0.7271	0.0010	Ɔbewie Anyinam ahoɔden ho dwumadie 1B (1B of the Early Power Project) no fa a ɛdi kan no, apagya emu ahoɔden no akɔduru 202MW;	Complete Phase 1B of the Early Power Project that will bring the installed capacity to 202MW;
0.3581	0.0013	Ɔbetoa Anyinam ahoɔden ho nsɛm a wɔgu so no (PPA Renegotiations) ho dwumadie no so ;	Continue the ongoing PPA Renegotiations;
0.3678	0.0012	Ɔbɛhwɛ ama Pwalugu asutadeɛ a seboa dwumadie ahodoɔ (Pwalugu Multipurpose dam) ho dwumadie adi mu;	Implement the Pwalugu Multipurpose Dam;
0.6730	0.0010	Ɔbɛsiesie anaa ɔbesesa T3 mframagya Ntwaho-afidie (T3 Gas Turbines) no;	Repair /replace T3 Gas Turbines;
0.6949	0.0007	Ɔbewie (Kumasi-Kintampo) hɔ anyinam ahoɔden nhomatwe dwumadie) no ɔfa a ɛdi kan (Lot1) wo Kumasi-Bolgatanga anyinam ahoɔden nhomatwe no mu.	Complete Lot1 (Kumasi-Kintampo component) of the Kumasi- Bolgatanga Transmission Line Project;
0.7057	0.0007	Ɔbepagya Volta-Achimota-Mallam 161kV nhomatwe dwumadie no mu (Volta-Achimota-Mallam 161kV Transmission); ne afei	Upgrade 161kV Volta-Achimota-Mallam Transmission Line Project; and
0.8794	0.9648	Obewie (330kV A4BSP Pokuase Bulk Supply Point) dwumadie no).	Complete the 330kV A4BSP (Pokuase Bulk Supply Point).
0.1023	0.7104	Asoɛeɛ A Ɛhwɛ APƆMUDEN HO NSƐM SO DECENT WORK AND Economic GROWTH	16 | Government of Ghana - 2021 Citizens’ Budget MINISTRY OF HEALTH Ghana Infectious Disease Centre, Accra
0.6753	0.0008	Ghana Nsaneyadez Adwumam, Nkran ƐEsiane sɛ sye Aban anisoadehunu sɛ apɔmuden ho nsɛm bɛdi mu ama ɔmanfov nyinaa apɔ asisi so, ama wɔade wɔn ho afiri COVID 19 ho ɔhaw mu no nti, oyee deɛ ɛdidi soɔ yi wo afe 2020 mu:	As part of Government’s commitment to healthy style of living and promoting wellbeing for all in the prevention and containment of the COVID-19 Pandemic, Government undertook the following measures in 2020:
0.1398	0.0007	Ɔgyinaa Aban apɔmuden Mpontunneɛ ho anammɔntuo nhyehysees a ɛwɔ dees wɔato edin Agenda 111 dwumadie	Initiated the process to construct 101 District Hospitals, 7 Regional Hospitals, and Psychiatric Hospitals, and rehabilitation of Effia-Nkwanta Hospital in pursuit of the Government’s Health infrastructure drive under the Agenda 111 Programme; deployed an Antiretroviral Therapy (ART) eTracker to all 488 ART facilities to improve HIV/AIDS healthcare services, TB eTracker, and procured 2,343 vaccine fridges for distribution across the country in an effort to retool immunisation infrastructure;
0.0724	0.0007	(Agenda 111 Programme); no So firii aseɛ tuu anammɔn a	Established four Drone Centres namely: GH1 Omenako, GH2 Mpanya, GH3 Vobsi, and GH4 Sefwi to leverage technology to eliminate
0.3315	0.0009	Wɔnam so bɛsi Mansini Ayaresabea dodoɔ ɔha ne	A drone delivering emergency medical supplies
0.1322	0.0008	Baako (101), Mantam ayaresabea ahodoɔ nson (7), ne adwenemka ayaresabea Mmienu (2), na wasiesie Effia- Nkwanta ayaresabea no.	17 | Government of Ghana - 2021 Citizens’ Budget stockouts, cold chain breakages, and accelerate emergency response time in the healthcare delivery system; and
0.6819	0.0052	Ofaa nnipa dodoɔ ɔpepem aduonum nwɔtwe, aha nkron ne baako 58,191 wo apɔmuden nnwuma mu.	Recruited 58,191 personnel into the various service agencies of the Health sector.
0.6401	0.1952	Hyehyspono 1: Aban apɔmuden nnwuma mu adwumayesfoo Dodoɔ a yɛfaa	The breakdown is indicated in Table 1:
0.0285	0.0010	Adwumayefov a yɛafa wɔn kɔsi ɛberɛ a	Table 1: Staff in the Public Health Sector No Permanent Workers No. Recruited in 1. Medical Officers 2. Specialist (Contract) 3. Physician Assistants 4. Nurses (Certificates, Diploma & Degree) Support Staff (Admin.
0.1052	0.0106	Wobsko ahomegye£ mu KƆN KƆ AE 1 Adɔkotafoo 822 2 Ayaresa mu abemfoo (won a woama wɔn 8 kontraagye) 3. Adokotafoo Aboafoɔ 637 4 Aneesefoo (won a wɔwɔ Certificates, Diploma & 43,057 Degree) Apɔmuden adwuma mu Aboafovo (Manigya, 5. aduanenoafoo, adwumayɛfoɔ afoforɔ ne deɛ 2,000 ɛkeka ho .) 6. Nnufrafoo (Pharmacists) 150 7. Nnufrafoo adokotafoo 150 Apɔmuden adwumayefos afoforɔ bi (Ani 4.146 8. ayaresafoo, wɔn a wɔbɔ aporɔ, mogya mu i nhwehwemufoo) Wɔn nyinaa dodos 50,970 No Adwumaycfoov a yɛfaa wɔn sbere Dodoɔ a yɛfaa wɔn tiawa bi ntam wo afe 2020 1 Adɔkotafoo afoforofoo 1,030 2 Aneesefoo a wɔdi wɔn nsesa 6,016 3 Nnufrafoo adokotafoo) 175	Managers Cooks Executive Officers etc.) 6. Pharmacists 7. Pharmacy Doctors Allied Health Professionals (Optical, Field, Lab Technicians) TOTAL
0.0816	0.0182	21 | Ghana Aban - 2021 Ɔman Mma Sikasɛm Nhyehysee PA	No Temporary Workers No. Recruited in House Officers Rotation Nurses House Officers (Pharmacy Doctors) TOTAL
0.2622	0.0009	Aban wiee dwumadie ahodos a ɛdidi soɔ yi:	Government completed the following on-going projects:
0.4312	0.0007	Twifo-Praso, Tepa, Nkawkaw, ne Bekwai Mansini Ayaresabea Adwumayefos adan ;	Staff Housing for four District Hospitals at Twifo-Praso, Tepa, Nsawkaw, and Bekwai;
0.5940	0.0007	Sawla, Tolon, Somanya, Buipe, ne Wheta Mansini ayaresabea ne Bamboi Polyklinic; ne afei	District Hospitals in Sawla, Tolon, Somanya, Buipe, and Wheta and a Polyclinic in Bamboi; and
0.6005	0.0064	Mpoɔtam ayaresabea nkron wɔ Wiaboman—Nkran Mantam, Antwirifo—Bono Mantam, Kofiasua—Bono Mantam, Mantewareso Bono—Ahafo Mantam, Amakyekrom—Bono Mantam, Mewerenfiwuo—Bono Mantam, Samproso—Ashanti Mantam, Koforidua (eben Offinso)—Ashanti Mantam, ne Akaaso—Atoee Mantam.	Nine CHPS Compounds at Wiaboman―Greater Accra Region, Antwirifo―Bono Region, Kofiasua―Bono Region, Mantewareso Bono―Ahafo Region, Amakyekrom―Bono Region, Mewerenfiwuo―Bono Region, Samproso―Ashanti Region, Koforidua (Near Offinso)―Ashanti Region, and Akaaso―Western Region.
0.6203	0.0301	Aban sane de abɛɛfo mfidie a wode hwehwɛ nnipadua mu hunu emu Nyarewa no bi koboaa Aban nnwuma a woɔhwehwe nnipadua mu dodoɔ dumiɛnsa (13) a wɔn ne Kumasi Centre for Collaborative Research (KCCR); National Public Health Reference Laboratory (NPHRL); Veterinary Services Department (VSD) Laboratory; University of Allied Health Sciences (UAHS); Council for Scientific and Industrial Research (CSIR) ne ankorankorɛ deɛ nkron bi (9) sedes ɛbɛboa COVID 19 yadeɛ mu nhwehwɛmu wo Ɔman yi afanan nyinaa.	Government also supported 13 public and nine private testing site facilities with scientific equipment to increase COVID-19 testing across the country. These sites include: Kumasi Centre for Collaborative Research (KCCR); National Public Health Reference Laboratory (NPHRL); Veterinary Services Department (VSD) Laboratory; University of Allied Health Sciences (UAHS); Council for Scientific and Industrial Research (CSIR); and some private sector operators.
0.4466	0.0160	Ɔbɛhwɛ ama Animanim yi ara Apɔmuden mu Mpontuo ho nhyehysee (Health Sector Medium-Term Development Plan) no adi mu, na aboa ama ahyehyɛ dees wɔfrɛ no Apɔmuden asoes Sikasɛm mu dwetire (health sector investment), asi deɛ wɔfrɛ no Ghana beaes a eshwe brɛ Nyarewa ase (Ghana Centre for Disease Control) (GCDC), asane ahwɛ ama wɔahyehyɛ mmara a bɛma deɛ wɔfrɛ no Mpofirimu Ayarehwɛ ho Anammɔntuo (Emergency Response System) no adi mu;	Develop the Health Sector Medium-Term Development plan to guide health sector investment, establish the Ghana Centre for Disease Control (GCDC), and facilitate the passage of a legislative instrument to strengthen the Emergency Response System;
0.7029	0.0007	Ɔbsko so adi Aban mpontunnees nhyehyses no ho dwuma, a deɛ wɔfrɛ no Agenda 111 no ka ho bi;	Continue to implement Government’s Health infrastructure drive, including Agenda 111;
0.2028	0.0007	Koforidua Mantam Ayaresabea Shama Mansini Ayaresabea; Ɔman yi nnurokorabea ho nsiesie; Nkoranza Mansini Ayaresabea; ne	Continue with the construction of the following projects: o Koforidua Regional Hospital; o Shama District Hospital; o La General Hospital; o Tema Regional Hospital; o Reconstruction of the Central Medical Store; o Nkoranza District Hospital; and o Accident and Emergency Center at Dormaa Hospital.
0.6693	0.5513	O Dormaa akwanhyia ne Mpofirimu Ayaresabea. Ɔbetoa so de nnuro a wɔde abrɛ yɛn ne deɛ yɛato afiri mmeasmmeaes sɛ ebia deɛ ɛfiri COVAX des no adi dwuma nam so abrɛ COVID 19 nsaneyadeɛ no ano ase ama sho nsunsuansos no ako fam.	Continue the vaccination programme with vaccines received and purchased from various sources, including the COVAX facility, in an effort to slow the pace of COVID-19 infections rate and bring the impact of the pandemic under control.
0.1480	0.0566	Aban faa deɛ ɛdidi soɔ yi so, kɔɔ so gyinaa ɛberɛ ano ɛberɛ ano nsiesie ne lɔre akwan nsiesie nketenkete so dii ne dwuma a ɛfa	19 | Government of Ghana - 2021 Citizens’ Budget MINISTRY OF ROADS AND HIGHWAYS
0.3946	0.0006	Fahodie a nnipa wɔ sɛ wɔdi wɔn dwuma de adwadeɛ ko baabiara a	Pokuase Interchange (Accra Urban Transport Project)
0.1837	0.0008	Ɔsiesiee kwan a ɛka nkuro akɛseɛ bom -kwansini (kilometre) 25,048, akwan a sko mmeaes a mfudeɛ firi ba -kwansini (kilometre)11,061 , ne kurom akwan - kwansini (kilometre) Ɔyee ɛberɛ ano ɛberɛ ano dwumadie a wɔnam so gu abos anaa siesie kwantempɔn a eska nkuro mmienu bo mu kwansini	Government maintained its focus on ensuring free movement of people, goods and services through routine and periodic maintenance and minor rehabilitation of roads in 2020 through the following activities, among others:
0.1646	0.0007	(kilometre) dodoɔ 62, akwan a ɛkɔ beaeɛ a mfudeɛ firi 23 | Ghana Aban - 2021 Ɔman Mma Sikasɛm Nhyehyɛeɛ Kwansini (kilometre) dodoɔ 120, ne nkuro mu akwan kwansini (kilometre) dodoo1,570,	Routine maintenance activities were carried out on 25,048km of trunk roads, 11,061km of feeder roads, and 5,535km of urban roads;
0.2516	0.0021	Ɔwiee kootaaguo dwumadie a na ɛrekɔ so wɔ kwansini (kilometre) 648 kwan so no, na sho nsɛm na ysahyehye wɔ Hyehyɛpono 2 a ew aseɛ ha yi no so. Hyehyspono 2: Dwuma ahodov a yɛde aba awieeɛ	Periodic maintenance activities comprising re-gravelling/spot improvement, and resealing works were carried out on 62km, 120km, and 1,570km of the trunk, feeder, and urban road networks, respectively, and completed 648km of asphalt overlay works in the following areas listed in Table 2 below: Table 2: List of completed projects REGION AREA Greater Accra Ashongman, Lapaz (Petroleum), Airport Residential Area, Trinity Seminary, Ga Central, Kwashiman-Ofankor, Chapel Street/Link, Dzorwulu, Tema East, Dansoman, East Legon, Tantra Hill, Ga West Roads, Tema, Baatsona, Shiashie, Burma Camp, Roman Ridge, Ofankor.
0.3169	0.0007	Apueeɛ Kyebi, Koforidua, Oda, Suhum, Nana Asafo Adjei —	Eastern Kyebi, Koforidua, Oda, Suhum, Nana Asafo Adjei – Mile 50, Akim Oda
0.2196	0.0094	Atifi Apueeɛ Mantam Ayaresabea kwan, Bolga Chapel Hill, Kwesimintim Sawmill, Assakae, New Tech Nkwanta -— Anloga nkwanta, Tafo, Suame, Ashanti Moshie Zongo, Buokrom, Kwadaso, Bantama, Manhyia, Mampon, ɔboase, Subin	20 | Government of Ghana - 2021 Citizens’ Budget REGION AREA Upper East Regional Hospital Road, Bolga Western Chapel Hill, Kwesimintim Sawmill, Assakae, New Takoradi, GPHA Quarters Ashanti Tech Jnc – Anloga Jnc, Tafo, Suame, Moshie Zongo, Buokrom, Kwadaso, Bantama, Manhyia, Mampong, Obuasi, Subin Central Winneba (Anglican Church – Copa Jnc.
0.4186	0.7300	Mfinimfini Simpa-Oda ekwan, Bawjiase ekwan, Swedru SHS ɛkwan Firaw Hohoe kurom akwan, Kpeme ɛkwan	Rd.), Winneba-Oda Road, Bawjiase Road, Swedru SHS Roads Bono Sunyani, Berekum Volta Hohoe Town Roads, Kpeme Area Roads
0.3567	0.0009	Ɔbsko so asiesie Ɔman yi akwan nam so abɔ sika dodos a yɛde ahyɛ akwanyie no mu no ho ban na Anyɛ kwa, na yegafa abɛɛfo mfidie kwan a yɛfa so gyegye lɔrekwan so stoo no so agyegye, nam so anya sika agu Lɔrekwan ho Fotoɔ no mu, atumi ako so asiesie lɔre akwan no;	Continue with the maintenance of the country’s road assets to protect the huge investment made in road infrastructure and introduce electronic tolling of roads to improve revenue generation into the Road Fund for the maintenance of the road network;
0.3116	0.0007	Asentire: “Yebewie dwumadie ama asez atim na yzatoa dez aka so nam so akanyan Ɔman sikasem”	Enforce Axle Load Control to reduce the overall maintenance budget for the road infrastructure; and
0.6695	0.6880	Hyehyspono 3: Dwumadie ahodoɔ no DWUMADIE NO DAUL] 3 NO KƐSEƐ	Commence works on major pipeline projects listed in Table 3:
0.6646	0.0102	Dufor Adidome — Asikuma Nkwanta (39.2km) 63.1km ne Asutuare — Aveyime (kwansini 23.9)ekwan, abɔnta Dufor Adidome and Asikuma abɔnta Nkwanta |nsamsos Nsamsoov/stwene a yɛde besto Volivo asutene a 1No ɛwɔ Firaw mantam no mu no so ` Tatale-Zabzugu-Yendi-Tamale kwan nsiesie 165.8km Zabzugu — Nakpali — Bimbila kwan nsiesie 73.6km Dome — Kitase kwan nsiesie 19.5km Behyehye asane asi Buipe, Yapei ne Daboya 3No nsamsovo/etwene no ` Bɛyɛ Tema — Aflao kwan no fa a ɛdi kan no 17km Bɛyɛ Tema Akosombo ɛkwan 64.7/km Assin Praso — Assin Foso nsiesie -ekwan (N8) 60km — Phase 2 Bɛyɛ Tema Motorway kanko no fa a sto so 1No mmienu (Phase 2) Bɛma nsa aka nnesma a shia, nam so ahyehyɛ	Table 3: List of projects PROJECTS SCOPE Construction of Dufor Adidome – Asikuma Junction (39.2km) Road and Asutuare – Aveyime (23.9km) Road including 2 no. interchanges at Dufor Adidome and Asikuma Junction 63.1km and 2No. Interchanges Construction of Bridge over the Volta River at Volivo 1No. Rehabilitation of Tatale-Zabzugu-Yendi-Tamale Road 165.8km Rehabilitation of Zabzugu – Nakpali – Bimbila Road 73.6km Rehabilitation of Dome – Kitase Road 19.5km Design and construction of Buipe, Yapei and Daboya Bridges 3No. Construction of Tema – Aflao Phase1 Road 17km
0.1823	0.1592	Yendi (Northern Mantam), Nalerigu, Walewale 100km & Gambaga (North East Mantam) and 25 | Ghana Aban - 2021 Ɔman Mma Sikasɛm Nhyehyɛeɛ	21 | Government of Ghana - 2021 Citizens’ Budget PROJECTS SCOPE Construction of Tema Akosombo Road 64.7km Project for Rehabilitation of Assin Praso – Assin Foso Road (N8) – Phase 2 60km Construction of Tema Motorway Roundabout Phase 2 1No. Supply and Installation of bridge components for 50No. steel bridges 50No. Rehabilitation of Kumasi Inner City and Adjacent Street Projects 100km Asphaltic overlay of selected streets in Accra and Tema 100km Rehabilitation and upgrading of selected streets in Tamale & Yendi (Northern Region), Nalerigu, Walewale & Gambaga (North East Region) and Damango (Savannah Region). 100km
0.7228	0.0459	Ntoasoɔ sukuu mu asuafod a wɔredi nhyehyƐe£ a £Ɛfa COVID-19 ho no so	Senior High Schools students observing COVID-19 protocols
0.1373	0.0007	Sedes aban bɛma obiara atumi ako sukuu anya nwomasua a ɛdi mu nti no, afe 2020 mu no Aban yɛɛ deɛ ɛdidi so yi:	To provide equitable access to quality education, Government, in
0.5013	0.0007	Ɔtoaa so hwɛ maa Ntoasoɔ sukuu ne adantam nwomasua ho adesuadee nhyehysee pa a efirii aseɛ afe 2017 mu no dii mu kɔɔ so yɛɛ adwuma. ɔmaa ɔman yi mu Kindergarten (KG) kɔsi gyinapɛn 6 adesuafoɔ akyerɛkyerɛfoɔ dodoɔ 153,000 nteteeɛ sane tetee sukuu mu Aboafoɔ no dodos 290 sɛdeɛ wɔbɛtumi ahwɛ ama kindagaten kɔsi gyinapɛn 6 adesuades no mu nhyehysees adi mu;	Continued with the development and implementation of the pretertiary standards-based curriculum (SBC) which started in 2017. About 153,000 Kindergarten (KG) to Basic 6 school teachers across the country received the initial training and trained 290 School Improvement Support Officers (SISOs) formerly known
0.6333	0.9946	Ɔhwɛ gyee 956 adesuadee ho nwoma a ɛgyina adesuadee ho nhyehyesee foforɔ koraa so no too mu.	Assessed and approved a total of 956 textbooks submitted by various publishers in connection with the new curriculum.
0.4169	0.9619	Ntoasoɔ ne adantam ho nhyehyesee no fa a ɛtɔ so mmienu no a egye adesuadee a ɛsɛ sɛ obiara sua no nso, Aban Asoafoɔ agyinatukuo (cabinet) gyee adesuadee a ɛfa Ntoasoɔ ne adantam sukuu ho no too mu;	The second phase of the Pre-Tertiary Curriculum Review, which is, the Common Core Programme (CCP) Curriculum for Junior and Senior High Schools was approved by Cabinet;
0.4774	0.0008	Ɔsisii nwomakorabea ahodoɔ aduonu (20) wo ɔman yi afanan nyinaa nam so maa ɔman yi mu nwomakorabea no dodoɔ kɔduruu aduɔkron (90), ɔsiesiee nwomakorabea a ɛyɛ Aban dea edu (10), ne Ntoasoɔ sukuu nwomakorabea aduasa mmiɛnsa (33) sɛdeɛ bɛma akenkan ne adesua ako nkan;	Established 20 new Libraries across the country, increasing the number of public libraries to 90, and renovated 10 Public and 33 Senior High School Libraries to improve literacy and learning outcomes;
